lad22cd,category,count_21,count_11,change
E09000023,"Asian, Asian British or Asian Welsh: Chinese",6296,6164,132
E09000023,"Asian, Asian British or Asian Welsh: Indian",5046,4600,446
E09000023,"Asian, Asian British or Asian Welsh: Other Asian",11398,11786,-388
E09000023,"Asian, Asian British or Asian Welsh: Pakistani",2361,1596,765
E09000023,"Black, Black British, Black Welsh, Caribbean or African: African",37834,32025,5809
E09000023,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",31883,30854,1029
E09000023,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10756,12063,-1307
E09000023,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7394,5329,2065
E09000023,Mixed or Multiple ethnic groups: White and Asian,4359,3045,1314
E09000023,Mixed or Multiple ethnic groups: White and Black African,3774,3559,215
E09000023,Mixed or Multiple ethnic groups: White and Black Caribbean,8726,8539,187
E09000023,Other ethnic group: Any other ethnic group,12480,5795,6685
E09000023,Other ethnic group: Arab,1671,1456,215
E09000023,"White: English, Welsh, Scottish, Northern Irish or British",111726,114446,-2720
E09000023,White: Gypsy or Irish Traveller,116,208,-92
E09000023,White: Irish,5055,5206,-151
E09000023,White: Other White,37852,27826,10026
E09000024,"Asian, Asian British or Asian Welsh: Bangladeshi",2470,2216,254
E09000024,"Asian, Asian British or Asian Welsh: Chinese",3615,2618,997
E09000024,"Asian, Asian British or Asian Welsh: Indian",9607,8106,1501
E09000024,"Asian, Asian British or Asian Welsh: Other Asian",14660,15866,-1206
E09000024,"Asian, Asian British or Asian Welsh: Pakistani",9667,7337,2330
E09000024,"Black, Black British, Black Welsh, Caribbean or African: African",12218,10442,1776
E09000024,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7632,8126,-494
E09000024,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3037,2243,794
E09000024,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4278,2647,1631
E09000024,Mixed or Multiple ethnic groups: White and Asian,3756,2829,927
E09000024,Mixed or Multiple ethnic groups: White and Black African,1722,1279,443
E09000024,Mixed or Multiple ethnic groups: White and Black Caribbean,3009,2579,430
E09000024,Other ethnic group: Any other ethnic group,7976,2386,5590
E09000024,Other ethnic group: Arab,1923,1413,510
E09000024,"White: English, Welsh, Scottish, Northern Irish or British",88673,96658,-7985
E09000024,White: Gypsy or Irish Traveller,194,216,-22
E09000024,White: Irish,4337,4417,-80
E09000024,White: Other White,36413,28315,8098
E09000025,"Asian, Asian British or Asian Welsh: Bangladeshi",55677,37262,18415
E09000025,"Asian, Asian British or Asian Welsh: Chinese",6213,3930,2283
E09000025,"Asian, Asian British or Asian Welsh: Indian",38642,42484,-3842
E09000025,"Asian, Asian British or Asian Welsh: Other Asian",16439,19912,-3473
E09000025,"Asian, Asian British or Asian Welsh: Pakistani",31216,30307,909
E09000025,"Black, Black British, Black Welsh, Caribbean or African: African",40874,37811,3063
E09000025,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",13586,15050,-1464
E09000025,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6842,7395,-553
E09000025,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5525,3992,1533
E09000025,Mixed or Multiple ethnic groups: White and Asian,3324,2677,647
E09000025,Mixed or Multiple ethnic groups: White and Black African,3317,3319,-2
E09000025,Mixed or Multiple ethnic groups: White and Black Caribbean,4253,3957,296
E09000025,Other ethnic group: Any other ethnic group,13641,7149,6492
E09000025,Other ethnic group: Arab,3534,3523,11
E09000025,"White: English, Welsh, Scottish, Northern Irish or British",51819,51516,303
E09000025,White: Gypsy or Irish Traveller,353,462,-109
E09000025,White: Irish,2039,2172,-133
E09000025,White: Other White,53736,35066,18670
E09000026,"Asian, Asian British or Asian Welsh: Bangladeshi",31895,16011,15884
E09000026,"Asian, Asian British or Asian Welsh: Chinese",2918,3000,-82
E09000026,"Asian, Asian British or Asian Welsh: Indian",51183,45660,5523
E09000026,"Asian, Asian British or Asian Welsh: Other Asian",16837,20781,-3944
E09000026,"Asian, Asian British or Asian Welsh: Pakistani",44000,31051,12949
E09000026,"Black, Black British, Black Welsh, Caribbean or African: African",14573,12357,2216
E09000026,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8452,9064,-612
E09000026,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3071,3424,-353
E09000026,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4288,3309,979
E09000026,Mixed or Multiple ethnic groups: White and Asian,3577,3251,326
E09000026,Mixed or Multiple ethnic groups: White and Black African,1717,1692,25
E09000026,Mixed or Multiple ethnic groups: White and Black Caribbean,3154,3204,-50
E09000026,Other ethnic group: Any other ethnic group,14359,5969,8390
E09000026,Other ethnic group: Arab,2263,1551,712
E09000026,"White: English, Welsh, Scottish, Northern Irish or British",71844,96253,-24409
E09000026,White: Gypsy or Irish Traveller,185,140,45
E09000026,White: Irish,3092,3900,-808
E09000026,White: Other White,32853,18353,14500
E09000027,"Asian, Asian British or Asian Welsh: Bangladeshi",916,867,49
E09000027,"Asian, Asian British or Asian Welsh: Chinese",2777,1753,1024
E09000027,"Asian, Asian British or Asian Welsh: Indian",7236,5202,2034
E09000027,"Asian, Asian British or Asian Welsh: Other Asian",4789,4622,167
E09000027,"Asian, Asian British or Asian Welsh: Pakistani",1749,1163,586
E09000027,"Black, Black British, Black Welsh, Caribbean or African: African",2260,1643,617
E09000027,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",936,840,96
E09000027,"Black, Black British, Black Welsh, Caribbean or African: Other Black",491,333,158
E09000027,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3565,1942,1623
E09000027,Mixed or Multiple ethnic groups: White and Asian,4238,2857,1381
E09000027,Mixed or Multiple ethnic groups: White and Black African,1205,731,474
E09000027,Mixed or Multiple ethnic groups: White and Black Caribbean,1654,1250,404
E09000027,Other ethnic group: Any other ethnic group,4629,1890,2739
E09000027,Other ethnic group: Arab,1721,1172,549
E09000027,"White: English, Welsh, Scottish, Northern Irish or British",123093,133582,-10489
E09000027,White: Gypsy or Irish Traveller,85,95,-10
E09000027,White: Irish,4866,4766,100
E09000027,White: Other White,29067,22282,6785
E09000028,"Asian, Asian British or Asian Welsh: Bangladeshi",5547,3912,1635
E09000028,"Asian, Asian British or Asian Welsh: Chinese",8405,8074,331
E09000028,"Asian, Asian British or Asian Welsh: Indian",6145,5819,326
E09000028,"Asian, Asian British or Asian Welsh: Other Asian",8437,7764,673
E09000028,"Asian, Asian British or Asian Welsh: Pakistani",2006,1623,383
E09000028,"Black, Black British, Black Welsh, Caribbean or African: African",48320,47413,907
E09000028,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",18156,17974,182
E09000028,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10823,12124,-1301
E09000028,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7528,5411,2117
E09000028,Mixed or Multiple ethnic groups: White and Asian,4653,3003,1650
E09000028,Mixed or Multiple ethnic groups: White and Black African,3569,3687,-118
E09000028,Mixed or Multiple ethnic groups: White and Black Caribbean,6401,5677,724
E09000028,Other ethnic group: Any other ethnic group,16307,7013,9294
E09000028,Other ethnic group: Arab,3123,2440,683
E09000028,"White: English, Welsh, Scottish, Northern Irish or British",109253,114534,-5281
E09000028,White: Gypsy or Irish Traveller,156,263,-107
E09000028,White: Irish,6024,6222,-198
E09000028,White: Other White,42787,35330,7457
E09000029,"Asian, Asian British or Asian Welsh: Bangladeshi",1778,1183,595
E09000029,"Asian, Asian British or Asian Welsh: Chinese",3989,2240,1749
E09000029,"Asian, Asian British or Asian Welsh: Indian",12618,6454,6164
E09000029,"Asian, Asian British or Asian Welsh: Other Asian",12225,9563,2662
E09000029,"Asian, Asian British or Asian Welsh: Pakistani",6177,2595,3582
E09000029,"Black, Black British, Black Welsh, Caribbean or African: African",7441,5471,1970
E09000029,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3450,2742,708
E09000029,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1574,907,667
E09000029,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3049,1712,1337
E09000029,Mixed or Multiple ethnic groups: White and Asian,3068,2286,782
E09000029,Mixed or Multiple ethnic groups: White and Black African,1268,838,430
E09000029,Mixed or Multiple ethnic groups: White and Black Caribbean,2777,2298,479
E09000029,Other ethnic group: Any other ethnic group,5685,1432,4253
E09000029,Other ethnic group: Arab,1392,976,416
E09000029,"White: English, Welsh, Scottish, Northern Irish or British",120014,134854,-14840
E09000029,White: Gypsy or Irish Traveller,130,193,-63
E09000029,White: Irish,3118,3219,-101
E09000029,White: Other White,19883,11183,8700
E09000030,"Asian, Asian British or Asian Welsh: Bangladeshi",107333,81377,25956
E09000030,"Asian, Asian British or Asian Welsh: Chinese",10279,8109,2170
E09000030,"Asian, Asian British or Asian Welsh: Indian",10135,6787,3348
E09000030,"Asian, Asian British or Asian Welsh: Other Asian",6768,5786,982
E09000030,"Asian, Asian British or Asian Welsh: Pakistani",3341,2442,899
E09000030,"Black, Black British, Black Welsh, Caribbean or African: African",15373,9495,5878
E09000030,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4930,5341,-411
E09000030,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2390,3793,-1403
E09000030,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5206,3053,2153
E09000030,Mixed or Multiple ethnic groups: White and Asian,4374,2961,1413
E09000030,Mixed or Multiple ethnic groups: White and Black African,2236,1509,727
E09000030,Mixed or Multiple ethnic groups: White and Black Caribbean,3593,2837,756
E09000030,Other ethnic group: Any other ethnic group,8494,3214,5280
E09000030,Other ethnic group: Arab,3588,2573,1015
E09000030,"White: English, Welsh, Scottish, Northern Irish or British",71177,79231,-8054
E09000030,White: Gypsy or Irish Traveller,110,175,-65
E09000030,White: Irish,3567,3863,-296
E09000030,White: Other White,47412,31550,15862
E09000031,"Asian, Asian British or Asian Welsh: Bangladeshi",5166,4632,534
E09000031,"Asian, Asian British or Asian Welsh: Chinese",2626,2579,47
E09000031,"Asian, Asian British or Asian Welsh: Indian",9134,9134,0
E09000031,"Asian, Asian British or Asian Welsh: Other Asian",9879,11697,-1818
E09000031,"Asian, Asian British or Asian Welsh: Pakistani",28740,26347,2393
E09000031,"Black, Black British, Black Welsh, Caribbean or African: African",18759,18815,-56
E09000031,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",17587,18841,-1254
E09000031,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5301,7135,-1834
E09000031,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6196,4193,2003
E09000031,Mixed or Multiple ethnic groups: White and Asian,3875,2602,1273
E09000031,Mixed or Multiple ethnic groups: White and Black African,2777,2403,374
E09000031,Mixed or Multiple ethnic groups: White and Black Caribbean,5135,4568,567
E09000031,Other ethnic group: Any other ethnic group,13345,6728,6617
E09000031,Other ethnic group: Arab,2884,3776,-892
E09000031,"White: English, Welsh, Scottish, Northern Irish or British",94766,92999,1767
E09000031,White: Gypsy or Irish Traveller,198,369,-171
E09000031,White: Irish,4230,3959,271
E09000031,White: Other White,47830,37472,10358
E09000032,"Asian, Asian British or Asian Welsh: Bangladeshi",1639,1493,146
E09000032,"Asian, Asian British or Asian Welsh: Chinese",4658,3715,943
E09000032,"Asian, Asian British or Asian Welsh: Indian",9599,8642,957
E09000032,"Asian, Asian British or Asian Welsh: Other Asian",10169,9770,399
E09000032,"Asian, Asian British or Asian Welsh: Pakistani",12249,9718,2531
E09000032,"Black, Black British, Black Welsh, Caribbean or African: African",17330,14818,2512
E09000032,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",11356,12297,-941
E09000032,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4376,5641,-1265
E09000032,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6988,4678,2310
E09000032,Mixed or Multiple ethnic groups: White and Asian,5776,3887,1889
E09000032,Mixed or Multiple ethnic groups: White and Black African,2494,2034,460
E09000032,Mixed or Multiple ethnic groups: White and Black Caribbean,5340,4642,698
E09000032,Other ethnic group: Any other ethnic group,9582,4094,5488
E09000032,Other ethnic group: Arab,3860,2350,1510
E09000032,"White: English, Welsh, Scottish, Northern Irish or British",157048,163739,-6691
E09000032,White: Gypsy or Irish Traveller,120,163,-43
E09000032,White: Irish,8061,7664,397
E09000032,White: Other White,56861,47650,9211
E09000033,"Asian, Asian British or Asian Welsh: Bangladeshi",7533,6299,1234
E09000033,"Asian, Asian British or Asian Welsh: Chinese",6625,5917,708
E09000033,"Asian, Asian British or Asian Welsh: Indian",7965,7213,752
E09000033,"Asian, Asian British or Asian Welsh: Other Asian",9658,10105,-447
E09000033,"Asian, Asian British or Asian Welsh: Pakistani",2461,2328,133
E09000033,"Black, Black British, Black Welsh, Caribbean or African: African",10451,9141,1310
E09000033,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4307,4449,-142
E09000033,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1698,2882,-1184
E09000033,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5467,4015,1452
E09000033,Mixed or Multiple ethnic groups: White and Asian,3718,3584,134
E09000033,Mixed or Multiple ethnic groups: White and Black African,2089,1927,162
E09000033,Mixed or Multiple ethnic groups: White and Black Caribbean,2061,1869,192
E09000033,Other ethnic group: Any other ethnic group,12032,8613,3419
E09000033,Other ethnic group: Arab,15439,15724,-285
E09000033,"White: English, Welsh, Scottish, Northern Irish or British",57162,77334,-20172
E09000033,White: Gypsy or Irish Traveller,49,76,-27
E09000033,White: Irish,3742,4960,-1218
E09000033,White: Other White,51779,52960,-1181
