lad22cd,category,count_21,count_11,change
E09000013,East Asian language: Cantonese Chinese,311,172,139
E09000013,East Asian language: Japanese,374,440,-66
E09000013,East Asian language: Korean,148,120,28
E09000013,East Asian language: Malay,88,124,-36
E09000013,East Asian language: Mandarin Chinese,309,131,178
E09000013,East Asian language: Tagalog or Filipino,1428,1325,103
E09000013,East Asian language: Thai,252,448,-196
E09000013,East Asian language: Vietnamese,77,68,9
E09000013,English (English or Welsh in Wales),139670,135236,4434
E09000013,French,4462,5406,-944
E09000013,North or South American language,1,3,-2
E09000013,Oceanic or Australian language,0,7,-7
E09000013,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",448,486,-38
E09000013,Other European language (EU): Any other European language (EU),122,71,51
E09000013,Other European language (EU): Bulgarian,412,265,147
E09000013,Other European language (EU): Czech,125,164,-39
E09000013,Other European language (EU): Danish,121,163,-42
E09000013,Other European language (EU): Dutch,280,473,-193
E09000013,Other European language (EU): Estonian,47,41,6
E09000013,Other European language (EU): Finnish,76,107,-31
E09000013,Other European language (EU): German,779,1149,-370
E09000013,Other European language (EU): Greek,1081,628,453
E09000013,Other European language (EU): Hungarian,421,439,-18
E09000013,Other European language (EU): Italian,4003,2473,1530
E09000013,Other European language (EU): Latvian,64,110,-46
E09000013,Other European language (EU): Lithuanian,307,285,22
E09000013,Other European language (EU): Maltese,5,21,-16
E09000013,Other European language (EU): Polish,1558,2719,-1161
E09000013,Other European language (EU): Romanian,719,323,396
E09000013,Other European language (EU): Slovak,110,245,-135
E09000013,Other European language (EU): Slovenian,38,15,23
E09000013,Other European language (EU): Swedish,360,576,-216
E09000013,Other European language (non EU): Albanian,623,700,-77
E09000013,Other European language (non EU): Any other Eastern European language (non EU),9,51,-42
E09000013,Other European language (non EU): Northern European language (non EU),109,146,-37
E09000013,Other European language (non EU): Ukrainian,142,76,66
E09000013,Other European language (non-national): Any Romani language,2,13,-11
E09000013,Other European language (non-national): Yiddish,0,0,0
E09000013,Other UK language: Cornish,0,1,-1
E09000013,Other UK language: Gaelic (Irish),3,16,-13
E09000013,Other UK language: Gaelic (Not otherwise specified),1,3,-2
E09000013,Other UK language: Gaelic (Scottish),3,0,3
E09000013,Other UK language: Gypsy or Traveller languages,7,39,-32
E09000013,Other UK language: Manx Gaelic,0,0,0
E09000013,Other UK language: Scots,3,8,-5
E09000013,Other language,37,138,-101
E09000013,Portuguese,2375,2227,148
E09000013,Russian,976,753,223
E09000013,Sign language: Any other sign language,7,6,1
E09000013,Sign language: Any sign communication system,9,6,3
E09000013,Sign language: British Sign Language,51,55,-4
E09000013,South Asian language: Any other South Asian language,45,75,-30
E09000013,South Asian language: Bengali (with Sylheti and Chatgaya),380,488,-108
E09000013,South Asian language: Gujarati,143,222,-79
E09000013,South Asian language: Hindi,92,133,-41
E09000013,South Asian language: Malayalam,66,45,21
E09000013,South Asian language: Marathi,17,17,0
E09000013,South Asian language: Nepalese,36,64,-28
E09000013,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),1,2,-1
E09000013,South Asian language: Panjabi,81,124,-43
E09000013,South Asian language: Sinhala,34,48,-14
E09000013,South Asian language: Tamil,73,89,-16
E09000013,South Asian language: Telugu,9,6,3
E09000013,South Asian language: Urdu,335,450,-115
E09000013,Spanish,4389,3346,1043
E09000013,Turkish,655,559,96
E09000013,Welsh or Cymraeg (in England only),48,41,7
E09000013,West or Central Asian language: Any other West or Central Asian language,199,339,-140
E09000013,West or Central Asian language: Hebrew,51,52,-1
E09000013,West or Central Asian language: Kurdish,286,335,-49
E09000013,West or Central Asian language: Pashto,184,170,14
E09000013,West or Central Asian language: Persian or Farsi,1121,1460,-339
E09000014,African language: Afrikaans,23,80,-57
E09000014,African language: Akan,592,1073,-481
E09000014,African language: Amharic,394,344,50
E09000014,African language: Any other African language,186,343,-157
E09000014,African language: Any other Nigerian language,55,114,-59
E09000014,African language: Any other West African language,105,195,-90
E09000014,African language: Igbo,177,245,-68
E09000014,African language: Krio,11,17,-6
E09000014,African language: Lingala,290,304,-14
E09000014,African language: Luganda,87,193,-106
E09000014,African language: Shona,15,59,-44
E09000014,African language: Somali,1712,2948,-1236
E09000014,African language: Swahili or Kiswahili,112,243,-131
E09000014,African language: Tigrinya,457,436,21
E09000014,African language: Yoruba,98,203,-105
E09000014,Arabic,1457,1570,-113
E09000014,Caribbean Creole: Any other Caribbean Creole,32,3,29
E09000014,Caribbean Creole: English-based Caribbean Creole,1,6,-5
E09000014,East Asian language: All other Chinese,869,1179,-310
E09000014,East Asian language: Any other East Asian language,71,152,-81
E09000014,East Asian language: Cantonese Chinese,408,373,35
E09000014,East Asian language: Japanese,267,531,-264
E09000014,East Asian language: Korean,68,91,-23
E09000014,East Asian language: Malay,33,51,-18
E09000014,East Asian language: Mandarin Chinese,384,343,41
E09000014,East Asian language: Tagalog or Filipino,439,623,-184
E09000014,East Asian language: Thai,98,173,-75
E09000014,East Asian language: Vietnamese,395,488,-93
E09000014,English (English or Welsh in Wales),185666,171334,14332
E09000014,French,1927,2898,-971
E09000014,North or South American language,4,5,-1
E09000014,Oceanic or Australian language,0,9,-9
E09000014,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",203,190,13
E09000014,Other European language (EU): Any other European language (EU),105,79,26
E09000014,Other European language (EU): Bulgarian,4000,2393,1607
E09000014,Other European language (EU): Czech,184,356,-172
E09000014,Other European language (EU): Danish,81,158,-77
E09000014,Other European language (EU): Dutch,212,267,-55
E09000014,Other European language (EU): Estonian,20,48,-28
E09000014,Other European language (EU): Finnish,82,152,-70
E09000014,Other European language (EU): German,638,1161,-523
E09000014,Other European language (EU): Greek,3098,3015,83
E09000014,Other European language (EU): Hungarian,1669,1580,89
E09000014,Other European language (EU): Italian,3886,2489,1397
E09000014,Other European language (EU): Latvian,111,166,-55
E09000014,Other European language (EU): Lithuanian,552,789,-237
E09000014,Other European language (EU): Maltese,5,13,-8
E09000014,Other European language (EU): Polish,5921,10504,-4583
E09000014,Other European language (EU): Romanian,5369,2052,3317
E09000014,Other European language (EU): Slovak,211,487,-276
E09000014,Other European language (EU): Slovenian,22,32,-10
E09000014,Other European language (EU): Swedish,238,345,-107
E09000014,Other European language (non EU): Albanian,1983,1361,622
E09000014,Other European language (non EU): Any other Eastern European language (non EU),2,38,-36
E09000014,Other European language (non EU): Northern European language (non EU),126,145,-19
E09000014,Other European language (non EU): Ukrainian,230,99,131
E09000014,Other European language (non-national): Any Romani language,0,5,-5
E09000014,Other European language (non-national): Yiddish,797,407,390
E09000014,Other UK language: Cornish,1,13,-12
E09000014,Other UK language: Gaelic (Irish),10,32,-22
E09000014,Other UK language: Gaelic (Not otherwise specified),6,11,-5
E09000014,Other UK language: Gaelic (Scottish),1,1,0
E09000014,Other UK language: Gypsy or Traveller languages,29,12,17
E09000014,Other UK language: Manx Gaelic,1,0,1
E09000014,Other UK language: Scots,0,6,-6
E09000014,Other language,95,405,-310
E09000014,Portuguese,4204,3093,1111
E09000014,Russian,809,948,-139
E09000014,Sign language: Any other sign language,9,26,-17
E09000014,Sign language: Any sign communication system,10,8,2
E09000014,Sign language: British Sign Language,136,97,39
E09000014,South Asian language: Any other South Asian language,76,105,-29
E09000014,South Asian language: Bengali (with Sylheti and Chatgaya),1441,2287,-846
E09000014,South Asian language: Gujarati,656,994,-338
E09000014,South Asian language: Hindi,131,245,-114
E09000014,South Asian language: Malayalam,71,52,19
E09000014,South Asian language: Marathi,12,11,1
E09000014,South Asian language: Nepalese,120,86,34
E09000014,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),6,2,4
E09000014,South Asian language: Panjabi,239,300,-61
E09000014,South Asian language: Sinhala,49,82,-33
E09000014,South Asian language: Tamil,186,247,-61
E09000014,South Asian language: Telugu,4,32,-28
E09000014,South Asian language: Urdu,467,653,-186
E09000014,Spanish,8011,3863,4148
E09000014,Turkish,9581,11994,-2413
E09000014,Welsh or Cymraeg (in England only),44,53,-9
E09000014,West or Central Asian language: Any other West or Central Asian language,215,274,-59
E09000014,West or Central Asian language: Hebrew,249,261,-12
E09000014,West or Central Asian language: Kurdish,1286,1660,-374
E09000014,West or Central Asian language: Pashto,182,232,-50
E09000014,West or Central Asian language: Persian or Farsi,611,728,-117
E09000015,African language: Afrikaans,11,50,-39
E09000015,African language: Akan,101,148,-47
E09000015,African language: Amharic,46,33,13
E09000015,African language: Any other African language,63,185,-122
E09000015,African language: Any other Nigerian language,23,67,-44
E09000015,African language: Any other West African language,35,58,-23
E09000015,African language: Igbo,45,44,1
E09000015,African language: Krio,1,4,-3
E09000015,African language: Lingala,32,23,9
E09000015,African language: Luganda,18,32,-14
E09000015,African language: Shona,10,48,-38
E09000015,African language: Somali,1245,1781,-536
E09000015,African language: Swahili or Kiswahili,56,112,-56
E09000015,African language: Tigrinya,44,22,22
E09000015,African language: Yoruba,17,50,-33
E09000015,Arabic,3224,2370,854
E09000015,Caribbean Creole: Any other Caribbean Creole,15,0,15
E09000015,Caribbean Creole: English-based Caribbean Creole,4,3,1
E09000015,East Asian language: All other Chinese,447,597,-150
E09000015,East Asian language: Any other East Asian language,75,73,2
E09000015,East Asian language: Cantonese Chinese,334,310,24
E09000015,East Asian language: Japanese,159,189,-30
E09000015,East Asian language: Korean,48,106,-58
E09000015,East Asian language: Malay,19,26,-7
E09000015,East Asian language: Mandarin Chinese,153,113,40
E09000015,East Asian language: Tagalog or Filipino,564,463,101
E09000015,East Asian language: Thai,60,79,-19
E09000015,East Asian language: Vietnamese,140,53,87
E09000015,English (English or Welsh in Wales),174443,164051,10392
E09000015,French,507,831,-324
E09000015,North or South American language,1,77,-76
E09000015,Oceanic or Australian language,0,4,-4
E09000015,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",105,101,4
E09000015,Other European language (EU): Any other European language (EU),37,12,25
E09000015,Other European language (EU): Bulgarian,577,336,241
E09000015,Other European language (EU): Czech,103,176,-73
E09000015,Other European language (EU): Danish,27,62,-35
E09000015,Other European language (EU): Dutch,93,214,-121
E09000015,Other European language (EU): Estonian,8,21,-13
E09000015,Other European language (EU): Finnish,22,35,-13
E09000015,Other European language (EU): German,178,409,-231
E09000015,Other European language (EU): Greek,348,268,80
E09000015,Other European language (EU): Hungarian,653,317,336
E09000015,Other European language (EU): Italian,723,406,317
E09000015,Other European language (EU): Latvian,38,41,-3
E09000015,Other European language (EU): Lithuanian,275,464,-189
E09000015,Other European language (EU): Maltese,5,12,-7
E09000015,Other European language (EU): Polish,2886,3699,-813
E09000015,Other European language (EU): Romanian,18987,4492,14495
E09000015,Other European language (EU): Slovak,120,246,-126
E09000015,Other European language (EU): Slovenian,6,4,2
E09000015,Other European language (EU): Swedish,51,70,-19
E09000015,Other European language (non EU): Albanian,652,622,30
E09000015,Other European language (non EU): Any other Eastern European language (non EU),3,16,-13
E09000015,Other European language (non EU): Northern European language (non EU),36,58,-22
E09000015,Other European language (non EU): Ukrainian,152,35,117
E09000015,Other European language (non-national): Any Romani language,2,35,-33
E09000015,Other European language (non-national): Yiddish,0,0,0
E09000015,Other UK language: Cornish,0,0,0
E09000015,Other UK language: Gaelic (Irish),3,13,-10
E09000015,Other UK language: Gaelic (Not otherwise specified),3,10,-7
E09000015,Other UK language: Gaelic (Scottish),0,0,0
E09000015,Other UK language: Gypsy or Traveller languages,68,3,65
E09000015,Other UK language: Manx Gaelic,0,0,0
E09000015,Other UK language: Scots,0,1,-1
E09000015,Other language,51,207,-156
E09000015,Portuguese,1250,875,375
E09000015,Russian,349,363,-14
E09000015,Sign language: Any other sign language,7,25,-18
E09000015,Sign language: Any sign communication system,6,9,-3
E09000015,Sign language: British Sign Language,155,119,36
E09000015,South Asian language: Any other South Asian language,540,649,-109
E09000015,South Asian language: Bengali (with Sylheti and Chatgaya),595,722,-127
E09000015,South Asian language: Gujarati,17298,20368,-3070
E09000015,South Asian language: Hindi,1823,1596,227
E09000015,South Asian language: Malayalam,586,184,402
E09000015,South Asian language: Marathi,472,383,89
E09000015,South Asian language: Nepalese,1327,1328,-1
E09000015,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),7,15,-8
E09000015,South Asian language: Panjabi,1127,1376,-249
E09000015,South Asian language: Sinhala,618,805,-187
E09000015,South Asian language: Tamil,8696,8304,392
E09000015,South Asian language: Telugu,538,290,248
E09000015,South Asian language: Urdu,1866,2251,-385
E09000015,Spanish,786,579,207
E09000015,Turkish,336,372,-36
E09000015,Welsh or Cymraeg (in England only),29,46,-17
E09000015,West or Central Asian language: Any other West or Central Asian language,128,212,-84
E09000015,West or Central Asian language: Hebrew,45,91,-46
E09000015,West or Central Asian language: Kurdish,269,204,65
E09000015,West or Central Asian language: Pashto,2128,1297,831
E09000015,West or Central Asian language: Persian or Farsi,2716,2548,168
E09000016,African language: Afrikaans,35,76,-41
E09000016,African language: Akan,141,122,19
E09000016,African language: Amharic,34,11,23
E09000016,African language: Any other African language,41,58,-17
E09000016,African language: Any other Nigerian language,43,28,15
E09000016,African language: Any other West African language,32,26,6
E09000016,African language: Igbo,180,67,113
E09000016,African language: Krio,8,6,2
E09000016,African language: Lingala,23,17,6
E09000016,African language: Luganda,25,20,5
E09000016,African language: Shona,57,168,-111
E09000016,African language: Somali,66,16,50
E09000016,African language: Swahili or Kiswahili,48,24,24
E09000016,African language: Tigrinya,33,5,28
E09000016,African language: Yoruba,147,212,-65
E09000016,Arabic,371,174,197
E09000016,Caribbean Creole: Any other Caribbean Creole,6,0,6
E09000016,Caribbean Creole: English-based Caribbean Creole,0,1,-1
E09000016,East Asian language: All other Chinese,347,346,1
E09000016,East Asian language: Any other East Asian language,57,25,32
E09000016,East Asian language: Cantonese Chinese,258,208,50
E09000016,East Asian language: Japanese,35,33,2
E09000016,East Asian language: Korean,13,4,9
E09000016,East Asian language: Malay,11,19,-8
E09000016,East Asian language: Mandarin Chinese,102,60,42
E09000016,East Asian language: Tagalog or Filipino,482,430,52
E09000016,East Asian language: Thai,97,118,-21
E09000016,East Asian language: Vietnamese,71,29,42
E09000016,English (English or Welsh in Wales),227346,218645,8701
E09000016,French,326,334,-8
E09000016,North or South American language,0,0,0
E09000016,Oceanic or Australian language,1,0,1
E09000016,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",72,67,5
E09000016,Other European language (EU): Any other European language (EU),12,5,7
E09000016,Other European language (EU): Bulgarian,900,208,692
E09000016,Other European language (EU): Czech,57,44,13
E09000016,Other European language (EU): Danish,9,12,-3
E09000016,Other European language (EU): Dutch,28,60,-32
E09000016,Other European language (EU): Estonian,7,8,-1
E09000016,Other European language (EU): Finnish,5,14,-9
E09000016,Other European language (EU): German,111,129,-18
E09000016,Other European language (EU): Greek,197,95,102
E09000016,Other European language (EU): Hungarian,268,94,174
E09000016,Other European language (EU): Italian,426,166,260
E09000016,Other European language (EU): Latvian,115,101,14
E09000016,Other European language (EU): Lithuanian,2203,980,1223
E09000016,Other European language (EU): Maltese,8,24,-16
E09000016,Other European language (EU): Polish,1320,829,491
E09000016,Other European language (EU): Romanian,5742,401,5341
E09000016,Other European language (EU): Slovak,88,55,33
E09000016,Other European language (EU): Slovenian,3,1,2
E09000016,Other European language (EU): Swedish,19,25,-6
E09000016,Other European language (non EU): Albanian,659,234,425
E09000016,Other European language (non EU): Any other Eastern European language (non EU),0,3,-3
E09000016,Other European language (non EU): Northern European language (non EU),13,10,3
E09000016,Other European language (non EU): Ukrainian,257,34,223
E09000016,Other European language (non-national): Any Romani language,0,7,-7
E09000016,Other European language (non-national): Yiddish,0,0,0
E09000016,Other UK language: Cornish,0,0,0
E09000016,Other UK language: Gaelic (Irish),3,8,-5
E09000016,Other UK language: Gaelic (Not otherwise specified),0,4,-4
E09000016,Other UK language: Gaelic (Scottish),0,0,0
E09000016,Other UK language: Gypsy or Traveller languages,27,0,27
E09000016,Other UK language: Manx Gaelic,0,0,0
E09000016,Other UK language: Scots,1,2,-1
E09000016,Other language,36,70,-34
E09000016,Portuguese,730,260,470
E09000016,Russian,719,242,477
E09000016,Sign language: Any other sign language,5,12,-7
E09000016,Sign language: Any sign communication system,21,19,2
E09000016,Sign language: British Sign Language,139,85,54
E09000016,South Asian language: Any other South Asian language,121,42,79
E09000016,South Asian language: Bengali (with Sylheti and Chatgaya),1131,490,641
E09000016,South Asian language: Gujarati,599,419,180
E09000016,South Asian language: Hindi,250,88,162
E09000016,South Asian language: Malayalam,376,162,214
E09000016,South Asian language: Marathi,39,18,21
E09000016,South Asian language: Nepalese,85,30,55
E09000016,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),0,0,0
E09000016,South Asian language: Panjabi,1393,595,798
E09000016,South Asian language: Sinhala,81,84,-3
E09000016,South Asian language: Tamil,669,269,400
E09000016,South Asian language: Telugu,225,28,197
E09000016,South Asian language: Urdu,1081,411,670
E09000016,Spanish,537,211,326
E09000016,Turkish,603,425,178
E09000016,Welsh or Cymraeg (in England only),8,22,-14
E09000016,West or Central Asian language: Any other West or Central Asian language,52,23,29
E09000016,West or Central Asian language: Hebrew,2,2,0
E09000016,West or Central Asian language: Kurdish,73,33,40
E09000016,West or Central Asian language: Pashto,97,24,73
E09000016,West or Central Asian language: Persian or Farsi,223,140,83
E09000017,African language: Afrikaans,37,82,-45
E09000017,African language: Akan,75,57,18
E09000017,African language: Amharic,195,177,18
E09000017,African language: Any other African language,92,234,-142
E09000017,African language: Any other Nigerian language,26,61,-35
E09000017,African language: Any other West African language,74,48,26
E09000017,African language: Igbo,35,47,-12
E09000017,African language: Krio,2,2,0
E09000017,African language: Lingala,41,22,19
E09000017,African language: Luganda,6,23,-17
E09000017,African language: Shona,53,144,-91
E09000017,African language: Somali,1992,2925,-933
E09000017,African language: Swahili or Kiswahili,54,133,-79
E09000017,African language: Tigrinya,208,153,55
E09000017,African language: Yoruba,42,68,-26
E09000017,Arabic,2243,1706,537
E09000017,Caribbean Creole: Any other Caribbean Creole,20,3,17
E09000017,Caribbean Creole: English-based Caribbean Creole,0,3,-3
E09000017,East Asian language: All other Chinese,661,1018,-357
E09000017,East Asian language: Any other East Asian language,95,160,-65
E09000017,East Asian language: Cantonese Chinese,397,244,153
E09000017,East Asian language: Japanese,132,163,-31
E09000017,East Asian language: Korean,44,99,-55
E09000017,East Asian language: Malay,41,109,-68
E09000017,East Asian language: Mandarin Chinese,184,190,-6
E09000017,East Asian language: Tagalog or Filipino,513,625,-112
E09000017,East Asian language: Thai,144,254,-110
E09000017,East Asian language: Vietnamese,143,78,65
E09000017,English (English or Welsh in Wales),229263,212834,16429
E09000017,French,662,851,-189
E09000017,North or South American language,0,10,-10
E09000017,Oceanic or Australian language,4,13,-9
E09000017,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",170,141,29
E09000017,Other European language (EU): Any other European language (EU),32,6,26
E09000017,Other European language (EU): Bulgarian,675,333,342
E09000017,Other European language (EU): Czech,75,107,-32
E09000017,Other European language (EU): Danish,35,80,-45
E09000017,Other European language (EU): Dutch,132,275,-143
E09000017,Other European language (EU): Estonian,18,73,-55
E09000017,Other European language (EU): Finnish,22,38,-16
E09000017,Other European language (EU): German,255,410,-155
E09000017,Other European language (EU): Greek,497,300,197
E09000017,Other European language (EU): Hungarian,522,323,199
E09000017,Other European language (EU): Italian,961,453,508
E09000017,Other European language (EU): Latvian,127,110,17
E09000017,Other European language (EU): Lithuanian,810,828,-18
E09000017,Other European language (EU): Maltese,19,29,-10
E09000017,Other European language (EU): Polish,5016,3994,1022
E09000017,Other European language (EU): Romanian,5284,707,4577
E09000017,Other European language (EU): Slovak,130,191,-61
E09000017,Other European language (EU): Slovenian,5,6,-1
E09000017,Other European language (EU): Swedish,72,116,-44
E09000017,Other European language (non EU): Albanian,617,319,298
E09000017,Other European language (non EU): Any other Eastern European language (non EU),4,17,-13
E09000017,Other European language (non EU): Northern European language (non EU),73,75,-2
E09000017,Other European language (non EU): Ukrainian,183,91,92
E09000017,Other European language (non-national): Any Romani language,0,4,-4
E09000017,Other European language (non-national): Yiddish,0,2,-2
E09000017,Other UK language: Cornish,0,2,-2
E09000017,Other UK language: Gaelic (Irish),4,14,-10
E09000017,Other UK language: Gaelic (Not otherwise specified),0,5,-5
E09000017,Other UK language: Gaelic (Scottish),0,1,-1
E09000017,Other UK language: Gypsy or Traveller languages,28,1,27
E09000017,Other UK language: Manx Gaelic,0,1,-1
E09000017,Other UK language: Scots,1,5,-4
E09000017,Other language,84,240,-156
E09000017,Portuguese,2058,1332,726
E09000017,Russian,670,455,215
E09000017,Sign language: Any other sign language,13,18,-5
E09000017,Sign language: Any sign communication system,4,8,-4
E09000017,Sign language: British Sign Language,128,71,57
E09000017,South Asian language: Any other South Asian language,532,372,160
E09000017,South Asian language: Bengali (with Sylheti and Chatgaya),1457,1259,198
E09000017,South Asian language: Gujarati,3167,3122,45
E09000017,South Asian language: Hindi,1926,1401,525
E09000017,South Asian language: Malayalam,677,376,301
E09000017,South Asian language: Marathi,271,103,168
E09000017,South Asian language: Nepalese,1924,1515,409
E09000017,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),8,14,-6
E09000017,South Asian language: Panjabi,13677,8837,4840
E09000017,South Asian language: Sinhala,308,484,-176
E09000017,South Asian language: Tamil,4834,3556,1278
E09000017,South Asian language: Telugu,483,144,339
E09000017,South Asian language: Urdu,3237,3344,-107
E09000017,Spanish,976,669,307
E09000017,Turkish,429,344,85
E09000017,Welsh or Cymraeg (in England only),21,36,-15
E09000017,West or Central Asian language: Any other West or Central Asian language,144,181,-37
E09000017,West or Central Asian language: Hebrew,21,21,0
E09000017,West or Central Asian language: Kurdish,358,223,135
E09000017,West or Central Asian language: Pashto,1393,607,786
E09000017,West or Central Asian language: Persian or Farsi,2193,1664,529
E09000018,African language: Afrikaans,49,64,-15
E09000018,African language: Akan,117,123,-6
E09000018,African language: Amharic,162,149,13
E09000018,African language: Any other African language,108,275,-167
E09000018,African language: Any other Nigerian language,46,76,-30
E09000018,African language: Any other West African language,63,100,-37
E09000018,African language: Igbo,52,65,-13
E09000018,African language: Krio,7,9,-2
E09000018,African language: Lingala,34,39,-5
E09000018,African language: Luganda,46,99,-53
E09000018,African language: Shona,63,115,-52
E09000018,African language: Somali,1687,2336,-649
E09000018,African language: Swahili or Kiswahili,149,224,-75
E09000018,African language: Tigrinya,159,77,82
E09000018,African language: Yoruba,41,54,-13
E09000018,Arabic,3027,2499,528
E09000018,Caribbean Creole: Any other Caribbean Creole,19,1,18
E09000018,Caribbean Creole: English-based Caribbean Creole,3,5,-2
E09000018,East Asian language: All other Chinese,536,640,-104
E09000018,East Asian language: Any other East Asian language,317,514,-197
E09000018,East Asian language: Cantonese Chinese,361,288,73
E09000018,East Asian language: Japanese,260,263,-3
E09000018,East Asian language: Korean,74,81,-7
E09000018,East Asian language: Malay,30,48,-18
E09000018,East Asian language: Mandarin Chinese,172,97,75
E09000018,East Asian language: Tagalog or Filipino,1032,1174,-142
E09000018,East Asian language: Thai,172,270,-98
E09000018,East Asian language: Vietnamese,189,129,60
E09000018,English (English or Welsh in Wales),198853,172277,26576
E09000018,French,1073,1470,-397
E09000018,North or South American language,2,12,-10
E09000018,Oceanic or Australian language,22,3,19
E09000018,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",389,331,58
E09000018,Other European language (EU): Any other European language (EU),44,14,30
E09000018,Other European language (EU): Bulgarian,1459,640,819
E09000018,Other European language (EU): Czech,121,197,-76
E09000018,Other European language (EU): Danish,72,85,-13
E09000018,Other European language (EU): Dutch,137,228,-91
E09000018,Other European language (EU): Estonian,19,26,-7
E09000018,Other European language (EU): Finnish,39,64,-25
E09000018,Other European language (EU): German,289,588,-299
E09000018,Other European language (EU): Greek,631,224,407
E09000018,Other European language (EU): Hungarian,606,350,256
E09000018,Other European language (EU): Italian,1585,845,740
E09000018,Other European language (EU): Latvian,203,257,-54
E09000018,Other European language (EU): Lithuanian,1031,981,50
E09000018,Other European language (EU): Maltese,7,24,-17
E09000018,Other European language (EU): Polish,9219,9969,-750
E09000018,Other European language (EU): Romanian,5436,732,4704
E09000018,Other European language (EU): Slovak,230,453,-223
E09000018,Other European language (EU): Slovenian,26,14,12
E09000018,Other European language (EU): Swedish,108,184,-76
E09000018,Other European language (non EU): Albanian,815,493,322
E09000018,Other European language (non EU): Any other Eastern European language (non EU),2,21,-19
E09000018,Other European language (non EU): Northern European language (non EU),47,86,-39
E09000018,Other European language (non EU): Ukrainian,701,154,547
E09000018,Other European language (non-national): Any Romani language,5,4,1
E09000018,Other European language (non-national): Yiddish,0,0,0
E09000018,Other UK language: Cornish,2,0,2
E09000018,Other UK language: Gaelic (Irish),3,7,-4
E09000018,Other UK language: Gaelic (Not otherwise specified),0,2,-2
E09000018,Other UK language: Gaelic (Scottish),0,2,-2
E09000018,Other UK language: Gypsy or Traveller languages,16,3,13
E09000018,Other UK language: Manx Gaelic,0,0,0
E09000018,Other UK language: Scots,0,5,-5
E09000018,Other language,79,297,-218
E09000018,Portuguese,2584,1952,632
E09000018,Russian,1057,787,270
E09000018,Sign language: Any other sign language,6,22,-16
E09000018,Sign language: Any sign communication system,12,12,0
E09000018,Sign language: British Sign Language,155,113,42
E09000018,South Asian language: Any other South Asian language,1458,732,726
E09000018,South Asian language: Bengali (with Sylheti and Chatgaya),1308,1237,71
E09000018,South Asian language: Gujarati,2851,3869,-1018
E09000018,South Asian language: Hindi,2654,3072,-418
E09000018,South Asian language: Malayalam,674,464,210
E09000018,South Asian language: Marathi,435,448,-13
E09000018,South Asian language: Nepalese,3471,2287,1184
E09000018,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),12,16,-4
E09000018,South Asian language: Panjabi,13059,11616,1443
E09000018,South Asian language: Sinhala,448,675,-227
E09000018,South Asian language: Tamil,1881,1776,105
E09000018,South Asian language: Telugu,2045,1370,675
E09000018,South Asian language: Urdu,4160,5095,-935
E09000018,Spanish,1875,1149,726
E09000018,Turkish,584,344,240
E09000018,Welsh or Cymraeg (in England only),21,40,-19
E09000018,West or Central Asian language: Any other West or Central Asian language,319,404,-85
E09000018,West or Central Asian language: Hebrew,40,21,19
E09000018,West or Central Asian language: Kurdish,339,303,36
E09000018,West or Central Asian language: Pashto,1218,944,274
E09000018,West or Central Asian language: Persian or Farsi,2496,2121,375
E09000019,African language: Afrikaans,16,55,-39
E09000019,African language: Akan,147,176,-29
E09000019,African language: Amharic,440,468,-28
E09000019,African language: Any other African language,111,219,-108
E09000019,African language: Any other Nigerian language,28,30,-2
E09000019,African language: Any other West African language,39,56,-17
E09000019,African language: Igbo,75,111,-36
E09000019,African language: Krio,10,8,2
E09000019,African language: Lingala,180,146,34
E09000019,African language: Luganda,13,26,-13
E09000019,African language: Shona,10,30,-20
E09000019,African language: Somali,2056,2197,-141
E09000019,African language: Swahili or Kiswahili,55,73,-18
E09000019,African language: Tigrinya,715,616,99
E09000019,African language: Yoruba,73,167,-94
E09000019,Arabic,1532,1439,93
E09000019,Caribbean Creole: Any other Caribbean Creole,28,0,28
E09000019,Caribbean Creole: English-based Caribbean Creole,0,4,-4
E09000019,East Asian language: All other Chinese,1369,1323,46
E09000019,East Asian language: Any other East Asian language,58,68,-10
E09000019,East Asian language: Cantonese Chinese,472,524,-52
E09000019,East Asian language: Japanese,351,557,-206
E09000019,East Asian language: Korean,167,221,-54
E09000019,East Asian language: Malay,77,98,-21
E09000019,East Asian language: Mandarin Chinese,344,221,123
E09000019,East Asian language: Tagalog or Filipino,301,406,-105
E09000019,East Asian language: Thai,107,213,-106
E09000019,East Asian language: Vietnamese,192,212,-20
E09000019,English (English or Welsh in Wales),169831,159026,10805
E09000019,French,3770,3143,627
E09000019,North or South American language,1,2,-1
E09000019,Oceanic or Australian language,0,3,-3
