lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Other Asian","Asian, Asian British or Asian Welsh: Pakistani","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Other ethnic group: Any other ethnic group,Other ethnic group: Arab,"White: English, Welsh, Scottish, Northern Irish or British",White: Gypsy or Irish Traveller,White: Irish,White: Other White
E09000032,Wandsworth,E01004584,7,25,18,60,12,315,219,118,40,31,17,66,21,7,489,1,35,229
E09000032,Wandsworth,E01004585,7,13,18,46,23,32,50,12,32,17,4,21,22,13,1233,0,53,244
E09000032,Wandsworth,E01004586,15,21,14,17,1,47,59,8,17,25,13,12,12,4,1172,6,75,294
E09000032,Wandsworth,E01004587,1,14,37,24,13,24,42,9,22,38,6,15,11,13,1175,0,62,237
E09000032,Wandsworth,E01004588,2,18,24,31,5,31,36,25,33,30,7,13,27,17,1275,0,49,331
E09000032,Wandsworth,E01004589,0,8,10,15,8,31,33,8,18,18,3,14,10,8,1164,0,26,326
E09000032,Wandsworth,E01004590,9,12,32,32,10,99,111,42,23,24,19,32,11,6,1033,1,57,196
E09000032,Wandsworth,E01004591,0,24,26,35,15,108,134,32,37,21,9,31,28,10,932,3,59,230
E09000032,Wandsworth,E01004592,6,12,19,40,1,60,72,32,26,14,13,39,16,6,1099,0,58,115
E09000032,Wandsworth,E01004593,9,23,25,55,117,16,42,13,41,10,13,12,40,5,1020,0,42,347
E09000032,Wandsworth,E01004594,1,20,32,34,134,11,10,5,21,19,4,3,2,15,1031,0,39,276
E09000032,Wandsworth,E01004595,1,22,33,33,82,23,25,14,17,24,11,18,18,4,1038,1,38,355
E09000032,Wandsworth,E01004596,4,24,49,19,62,16,18,11,10,24,11,3,14,0,1031,0,45,280
E09000032,Wandsworth,E01004597,1,18,55,32,58,54,71,9,20,27,9,5,20,5,1118,0,44,267
E09000032,Wandsworth,E01004598,1,18,24,30,40,15,33,13,38,12,4,14,17,11,1155,0,47,288
E09000032,Wandsworth,E01004599,0,7,36,25,20,9,16,4,12,25,9,11,4,2,1130,0,43,162
E09000032,Wandsworth,E01004601,17,27,27,62,230,79,66,15,32,29,19,32,32,8,1144,1,45,376
E09000032,Wandsworth,E01004602,0,29,20,49,19,30,9,13,17,26,4,3,4,2,1056,1,39,319
E09000032,Wandsworth,E01004604,0,8,9,9,5,8,3,3,9,23,5,8,12,3,1325,0,42,214
E09000032,Wandsworth,E01004605,0,21,30,29,16,45,19,17,25,16,18,10,12,7,1192,0,39,232
E09000032,Wandsworth,E01004606,2,23,27,16,8,1,4,4,10,16,2,5,12,7,1200,1,46,249
E09000032,Wandsworth,E01004607,2,8,24,27,11,6,10,5,21,11,12,11,15,0,1268,0,52,246
E09000032,Wandsworth,E01004608,0,21,18,31,5,33,31,9,33,31,6,22,23,3,1078,0,50,288
E09000032,Wandsworth,E01004609,2,51,70,61,15,14,13,4,21,32,4,2,24,19,1251,0,55,509
E09000032,Wandsworth,E01004610,24,20,291,147,293,105,89,62,22,31,2,27,38,25,556,0,52,194
E09000032,Wandsworth,E01004611,42,24,173,108,114,93,69,37,21,18,7,18,20,19,610,0,45,184
E09000032,Wandsworth,E01004612,69,26,229,148,283,138,70,63,20,22,8,21,44,10,372,0,41,224
E09000032,Wandsworth,E01004613,15,27,177,109,135,107,105,73,58,21,3,30,19,19,488,3,38,187
E09000032,Wandsworth,E01004614,49,45,98,144,160,99,120,78,31,21,18,32,49,57,722,0,75,267
E09000032,Wandsworth,E01004615,10,7,64,85,111,238,130,100,25,21,13,69,24,17,641,0,28,215
E09000032,Wandsworth,E01004616,36,40,145,215,130,157,104,70,50,43,16,20,52,26,660,0,61,337
E09000032,Wandsworth,E01004617,15,25,154,154,128,133,116,48,40,18,8,26,24,20,521,4,33,213
E09000032,Wandsworth,E01004618,34,20,173,66,142,53,46,34,18,19,10,9,14,9,690,0,56,159
E09000032,Wandsworth,E01004619,0,11,6,19,1,14,34,10,3,22,9,10,5,4,1101,1,27,160
E09000032,Wandsworth,E01004620,0,17,36,19,33,63,34,32,19,14,7,27,11,5,1123,1,37,169
E09000032,Wandsworth,E01004621,0,5,31,35,45,48,27,14,25,18,6,14,9,5,1154,6,32,212
E09000032,Wandsworth,E01004622,20,14,61,46,44,117,153,66,38,27,22,67,32,12,1174,14,56,303
E09000032,Wandsworth,E01004623,6,18,10,21,52,40,40,23,16,7,11,19,6,1,1204,0,23,236
E09000032,Wandsworth,E01004624,1,8,21,13,33,44,61,19,16,24,9,18,6,1,1026,1,49,242
E09000032,Wandsworth,E01004625,0,7,11,13,0,6,4,5,13,13,6,4,9,1,1164,2,42,97
E09000032,Wandsworth,E01004626,10,16,78,34,27,61,40,8,28,28,11,12,16,6,1223,0,49,222
E09000032,Wandsworth,E01004627,3,9,24,19,7,33,51,18,15,18,2,20,11,1,1160,0,48,181
E09000032,Wandsworth,E01004628,12,34,64,99,187,106,70,32,31,33,10,19,29,15,1079,1,45,434
E09000032,Wandsworth,E01004629,1,14,41,63,118,23,19,5,26,28,8,20,15,25,868,0,42,302
E09000032,Wandsworth,E01004630,10,10,35,44,203,105,125,61,38,15,16,59,46,13,666,0,36,269
E09000032,Wandsworth,E01004631,6,10,42,49,149,64,31,20,17,14,14,11,29,36,667,3,35,340
E09000032,Wandsworth,E01004632,7,19,41,39,69,23,21,9,26,9,9,25,8,23,843,0,42,314
E09000032,Wandsworth,E01004633,1,16,23,50,167,124,109,83,38,16,18,60,33,25,528,1,23,303
E09000032,Wandsworth,E01004634,4,24,19,49,58,63,32,29,20,5,14,13,36,21,685,0,37,364
E09000032,Wandsworth,E01004635,0,19,34,49,140,37,27,11,36,16,9,18,32,31,773,1,35,377
E09000032,Wandsworth,E01004636,4,32,38,52,88,43,27,21,23,21,11,24,30,14,688,0,28,318
E09000032,Wandsworth,E01004637,2,17,51,42,65,69,38,13,20,26,8,23,27,16,696,0,24,334
E09000032,Wandsworth,E01004638,0,10,25,25,12,14,5,6,17,35,2,3,7,2,1078,0,34,174
E09000032,Wandsworth,E01004639,17,18,37,59,15,37,23,6,21,15,1,15,23,12,1031,0,31,363
E09000032,Wandsworth,E01004640,1,16,28,39,18,17,9,20,21,25,8,12,23,9,1156,0,59,314
E09000032,Wandsworth,E01004641,8,25,36,52,22,27,63,13,26,23,14,29,40,13,1148,0,61,310
E09000032,Wandsworth,E01004642,0,10,20,44,41,70,46,14,26,24,15,42,36,18,1112,2,63,273
E09000032,Wandsworth,E01004643,12,30,52,115,58,113,81,41,56,37,9,37,51,31,852,0,27,411
E09000032,Wandsworth,E01004644,4,30,31,51,5,62,21,37,22,16,17,35,39,16,1193,0,57,301
E09000032,Wandsworth,E01004645,5,20,36,62,60,221,107,57,56,10,21,40,39,21,888,1,33,401
E09000033,Westminster,E01004646,25,33,72,102,38,48,10,8,13,31,7,1,65,84,668,0,26,422
E09000033,Westminster,E01004647,6,44,75,106,13,44,7,9,16,34,3,2,49,92,625,0,28,327
E09000033,Westminster,E01004648,1,46,122,101,27,60,9,13,40,34,5,14,93,193,1012,2,44,582
E09000033,Westminster,E01004649,25,78,150,151,25,50,18,1,20,23,2,4,83,131,563,0,19,365
E09000033,Westminster,E01004650,11,38,111,115,25,34,4,11,33,33,9,2,67,91,758,0,30,624
E09000033,Westminster,E01004651,9,64,192,188,37,32,8,14,17,42,2,3,76,155,578,2,35,561
E09000033,Westminster,E01004652,39,89,79,113,14,73,5,15,46,37,24,6,92,184,395,0,29,600
E09000033,Westminster,E01004653,31,16,20,54,2,30,14,21,38,36,5,12,37,61,863,0,52,520
E09000033,Westminster,E01004654,23,63,47,117,13,39,27,19,45,41,11,16,66,64,893,0,48,742
E09000033,Westminster,E01004656,31,71,57,103,36,98,31,17,45,48,13,20,58,143,717,0,45,574
E09000033,Westminster,E01004657,3,19,55,58,13,9,3,6,17,28,5,7,41,118,547,2,19,530
E09000033,Westminster,E01004658,4,54,82,98,51,47,9,4,24,30,14,2,70,260,364,1,13,430
E09000033,Westminster,E01004659,21,74,137,104,29,44,11,13,34,28,14,7,48,109,584,7,40,498
E09000033,Westminster,E01004660,26,48,173,77,32,59,12,5,30,40,25,6,65,136,478,1,20,548
E09000033,Westminster,E01004661,50,60,55,94,20,82,10,19,36,34,15,12,121,193,558,0,33,455
E09000033,Westminster,E01004662,17,83,105,76,12,26,10,6,42,35,12,5,59,114,650,1,27,596
E09000033,Westminster,E01004663,22,30,59,50,15,46,13,7,25,36,15,8,71,128,680,0,45,398
E09000033,Westminster,E01004665,115,16,8,92,2,134,14,26,21,12,9,28,100,140,478,0,27,256
E09000033,Westminster,E01004668,53,28,18,58,31,63,15,5,23,23,11,7,37,67,718,0,42,244
E09000033,Westminster,E01004669,122,30,28,76,6,117,19,32,28,23,26,27,79,92,708,0,52,218
E09000033,Westminster,E01004670,506,62,42,112,49,271,90,91,62,42,27,44,212,460,358,0,33,248
E09000033,Westminster,E01004674,214,16,34,50,22,90,231,74,67,33,15,54,96,201,517,0,90,303
E09000033,Westminster,E01004675,118,30,34,89,19,170,109,50,55,26,42,35,162,218,675,5,55,392
E09000033,Westminster,E01004676,73,15,39,40,8,116,111,32,40,25,16,23,96,106,492,0,55,398
E09000033,Westminster,E01004677,63,25,49,64,11,85,163,53,37,19,24,34,41,67,637,0,60,383
E09000033,Westminster,E01004678,92,19,29,90,4,99,150,55,43,51,22,26,111,153,641,0,65,350
E09000033,Westminster,E01004679,94,8,20,100,24,157,166,76,43,40,37,46,117,195,537,3,46,434
E09000033,Westminster,E01004680,1,33,67,65,27,15,5,5,23,26,3,6,38,139,557,1,35,442
E09000033,Westminster,E01004681,27,110,87,144,22,35,7,16,63,43,7,9,93,131,594,0,40,698
E09000033,Westminster,E01004682,10,84,81,69,18,38,6,8,45,22,8,18,58,111,400,0,22,544
E09000033,Westminster,E01004683,8,38,77,86,34,17,6,10,40,31,11,9,43,125,611,0,29,487
E09000033,Westminster,E01004684,31,58,85,70,63,91,2,15,29,29,17,6,89,403,351,0,13,265
E09000033,Westminster,E01004686,6,34,71,73,59,48,6,2,27,35,15,0,124,435,249,0,10,335
E09000033,Westminster,E01004687,0,15,27,57,4,5,2,19,13,34,1,5,61,34,803,0,35,554
E09000033,Westminster,E01004690,5,18,27,53,4,23,9,10,14,20,10,7,31,29,557,0,27,556
E09000033,Westminster,E01004691,3,31,61,62,21,20,4,12,47,20,6,9,58,110,512,0,23,509
E09000033,Westminster,E01004692,3,91,88,96,30,32,10,9,27,24,5,9,56,203,424,0,8,455
E09000033,Westminster,E01004693,7,36,34,57,16,27,10,9,23,27,16,5,51,47,489,1,20,523
E09000033,Westminster,E01004694,23,62,58,112,11,34,10,15,33,50,19,10,62,95,495,0,25,699
E09000033,Westminster,E01004695,2,72,49,79,15,57,3,14,25,26,16,7,38,82,299,2,13,498
E09000033,Westminster,E01004696,64,38,37,46,34,83,29,25,38,36,31,14,87,198,465,0,30,331
E09000033,Westminster,E01004697,15,54,46,52,13,20,8,8,39,32,8,9,66,95,503,1,35,509
E09000033,Westminster,E01004698,12,77,58,77,13,48,3,17,34,33,11,4,66,95,350,1,16,643
E09000033,Westminster,E01004699,11,101,63,85,14,39,7,20,53,50,20,8,96,138,648,0,27,887
E09000033,Westminster,E01004700,5,61,49,73,4,31,10,19,27,63,11,16,77,84,564,0,19,650
E09000033,Westminster,E01004701,1,49,41,52,19,20,12,5,34,29,20,7,97,130,623,0,46,433
E09000033,Westminster,E01004702,205,39,44,134,45,177,78,53,47,48,34,8,216,452,648,0,52,318
E09000033,Westminster,E01004703,12,50,65,103,30,75,8,18,50,42,17,6,82,155,985,0,30,580
E09000033,Westminster,E01004705,10,26,37,57,24,19,5,10,20,25,11,6,30,72,650,0,21,446
E09000033,Westminster,E01004706,13,36,62,29,21,40,15,2,35,30,13,9,33,62,678,0,57,465
E09000033,Westminster,E01004707,3,30,107,53,18,30,13,20,29,47,17,10,69,153,867,0,31,676
E09000033,Westminster,E01004708,20,32,46,46,10,81,52,38,33,24,24,20,48,88,632,0,58,336
E09000033,Westminster,E01004709,30,43,39,56,16,54,25,16,31,22,19,11,75,180,530,0,47,260
E09000033,Westminster,E01004710,82,26,38,82,24,104,57,43,25,19,12,14,116,243,487,1,55,220
E09000033,Westminster,E01004711,40,32,53,94,15,68,36,30,32,19,18,14,109,216,636,0,44,291
E09000033,Westminster,E01004712,25,63,95,67,23,17,7,6,40,21,11,8,49,83,609,1,41,514
E09000033,Westminster,E01004713,4,30,47,36,6,34,8,7,37,45,5,11,50,46,826,0,34,603
E09000033,Westminster,E01004714,8,65,100,66,12,61,11,10,32,37,7,8,47,196,758,0,47,685
E09000033,Westminster,E01004715,62,59,42,45,5,66,27,17,19,21,8,11,18,36,410,1,37,294
E09000033,Westminster,E01004716,9,80,137,107,22,23,10,7,32,38,5,13,41,84,700,1,29,680
E09000033,Westminster,E01004717,4,41,46,53,6,8,1,1,24,33,5,2,14,60,556,0,46,611
E09000033,Westminster,E01004718,104,14,39,102,9,168,229,87,28,28,16,55,45,103,549,0,92,294
E09000033,Westminster,E01004719,84,8,10,76,16,125,122,53,27,22,47,44,44,89,734,0,77,331
E09000033,Westminster,E01004720,103,12,14,79,11,98,143,61,43,24,42,42,86,112,795,0,93,242
E09000033,Westminster,E01004721,121,11,22,109,22,126,167,84,58,10,40,47,70,146,613,0,87,265
E09000033,Westminster,E01004722,337,10,31,139,18,246,246,125,70,28,39,60,176,264,397,0,30,278
E09000033,Westminster,E01004723,89,24,35,48,2,215,186,93,41,17,34,63,146,133,623,0,60,391
E09000033,Westminster,E01004724,39,33,122,122,31,38,11,3,28,25,7,7,81,95,561,0,40,518
E09000033,Westminster,E01004725,35,36,114,128,38,101,20,18,29,29,10,8,91,248,403,0,33,274
E09000033,Westminster,E01004726,4,34,156,128,60,51,9,12,23,21,19,1,123,124,579,1,15,438
E09000033,Westminster,E01004727,14,110,221,183,26,38,7,22,34,57,9,10,80,135,524,1,18,537
E09000033,Westminster,E01004728,23,29,65,105,20,62,21,18,27,20,8,12,63,154,543,0,41,347
E09000033,Westminster,E01004729,39,49,59,105,35,75,22,19,27,47,14,13,102,120,508,0,44,360
E09000033,Westminster,E01004730,8,35,172,137,32,24,4,9,15,37,11,3,94,79,575,0,15,421
E09000033,Westminster,E01004731,9,63,48,105,8,62,15,4,24,24,10,9,34,35,758,0,47,526
E09000033,Westminster,E01004732,32,21,16,64,18,87,34,43,26,19,17,13,29,97,657,0,46,237
E09000033,Westminster,E01004733,10,60,37,82,18,65,11,7,36,53,17,10,56,60,973,1,39,511
E09000033,Westminster,E01004734,77,313,37,64,12,59,7,5,30,19,14,8,41,47,751,1,46,441
E09000033,Westminster,E01004735,26,105,43,70,3,70,24,9,26,31,14,9,23,31,851,0,64,430
E09000033,Westminster,E01004736,4,102,86,57,26,27,7,5,16,18,5,10,19,30,890,2,21,419
E09000033,Westminster,E01004737,16,18,16,41,6,50,24,5,12,21,9,8,35,56,727,1,40,216
E09000033,Westminster,E01004740,97,10,32,51,16,81,43,14,24,17,9,11,38,55,659,7,69,261
E09000033,Westminster,E01004741,42,20,11,57,11,51,20,12,20,13,14,13,15,27,646,1,41,259
E09000033,Westminster,E01004742,2,30,15,24,4,26,14,5,17,16,5,3,18,18,803,1,29,361
E09000033,Westminster,E01004743,92,65,46,47,22,140,13,16,15,14,30,12,47,56,437,3,24,317
E09000033,Westminster,E01004744,29,30,26,44,1,72,23,27,17,17,19,13,32,18,708,0,25,246
E09000033,Westminster,E01004746,77,34,28,69,16,63,24,13,28,20,32,14,46,58,593,1,23,301
E09000033,Westminster,E01004747,60,62,60,73,13,113,20,24,29,26,23,22,54,63,1054,1,40,503
E09000033,Westminster,E01004748,3,42,38,49,9,40,6,8,23,20,2,1,16,18,701,0,32,443
E09000033,Westminster,E01004749,35,72,61,112,22,54,18,27,45,36,9,9,55,70,1127,2,56,635
E09000033,Westminster,E01004750,76,21,40,107,34,79,22,8,18,24,5,8,47,79,775,0,46,380
E09000033,Westminster,E01004751,23,21,30,33,9,51,13,10,23,22,4,7,30,9,1044,0,26,418
E09000033,Westminster,E01004752,29,27,24,36,6,50,36,14,33,14,22,5,53,34,790,0,34,362
E09000033,Westminster,E01004753,18,19,16,42,18,67,31,13,42,29,2,9,36,44,975,0,59,393
E09000033,Westminster,E01004754,82,13,18,61,10,161,102,44,61,18,9,19,82,209,416,0,72,252
E09000033,Westminster,E01004755,84,30,58,110,17,143,66,45,30,31,36,32,81,280,386,3,46,321
E09000033,Westminster,E01004756,77,48,67,91,14,120,53,48,42,35,13,29,103,198,712,0,69,489
E09000033,Westminster,E01004757,90,25,46,74,15,179,27,35,36,19,34,16,76,188,445,0,52,241
E09000033,Westminster,E01004760,70,29,22,45,11,96,58,54,35,28,13,30,74,115,552,0,59,339
E09000033,Westminster,E01004761,10,51,137,84,21,33,7,19,56,20,14,3,51,163,641,1,38,596
E09000033,Westminster,E01004762,25,35,118,128,12,65,9,12,20,30,15,9,72,172,754,0,54,540
E09000033,Westminster,E01004763,11,175,69,119,11,45,16,6,62,46,7,18,50,25,813,0,39,615
E09000033,Westminster,E01004765,64,59,71,80,11,64,37,28,30,37,12,22,65,87,777,0,35,544
E09000033,Westminster,E01032512,175,24,51,122,23,261,106,55,58,38,43,53,236,345,471,0,49,430
E09000033,Westminster,E01032513,111,8,22,58,4,107,85,32,45,17,6,22,83,135,344,0,64,212
E09000006,Bromley,E01032562,9,8,36,30,1,107,79,35,19,21,11,33,8,2,993,0,18,97
E09000006,Bromley,E01032563,3,9,52,30,16,46,42,9,7,24,7,8,18,3,1081,0,31,97
E09000023,Lewisham,E01032564,5,14,4,82,0,140,101,40,23,6,11,47,54,0,688,2,18,77
E09000023,Lewisham,E01032565,6,6,8,58,8,98,84,91,29,9,10,33,102,8,763,0,17,62
E09000004,Bexley,E01032566,5,18,36,37,5,95,16,17,17,17,5,28,11,4,1297,2,18,56
E09000011,Greenwich,E01032567,6,17,86,56,15,237,55,29,22,23,8,38,14,8,932,1,19,85
E09000006,Bromley,E01032568,4,16,29,9,3,45,69,29,8,13,8,36,10,0,1130,0,34,45
E09000008,Croydon,E01032569,10,0,31,69,24,213,166,87,28,16,23,119,21,1,830,1,15,77
E09000006,Bromley,E01032570,4,4,3,8,0,7,9,0,8,4,4,5,0,0,1452,0,15,25
E09000009,Ealing,E01032572,6,19,56,54,7,37,38,7,32,31,6,10,27,7,858,0,59,321
E09000018,Hounslow,E01032573,0,26,93,74,11,20,22,13,32,40,11,8,22,17,1108,1,61,381
E09000010,Enfield,E01032574,36,16,70,205,20,350,201,99,38,28,18,34,117,25,360,1,35,406
E09000014,Haringey,E01032575,49,13,23,61,1,454,255,86,45,17,32,52,94,12,260,2,26,426
E09000015,Harrow,E01032576,15,27,446,359,65,30,47,10,21,29,2,18,27,14,439,0,34,84
E09000017,Hillingdon,E01032577,7,25,136,87,14,35,9,16,13,20,12,20,21,8,1104,2,50,104
E09000023,Lewisham,E01032579,16,78,15,102,4,309,103,47,21,13,31,31,37,1,465,0,24,163
E09000002,Barking and Dagenham,E01032580,74,10,145,53,139,136,39,31,5,13,16,15,23,7,540,0,17,91
E09000026,Redbridge,E01032581,115,15,163,61,139,132,58,35,23,33,22,24,46,6,623,1,29,127
E09000022,Lambeth,E01032582,45,113,48,79,3,197,85,53,34,22,34,21,42,13,744,1,56,303
E09000028,Southwark,E01032583,30,73,38,55,4,167,29,17,27,12,12,18,40,11,778,0,39,237
E09000028,Southwark,E01032584,39,54,33,34,10,198,35,72,30,9,15,34,19,9,525,0,27,139
E09000029,Sutton,E01032623,24,24,219,78,36,23,5,9,16,43,2,3,12,24,1179,6,49,73
E09000028,Southwark,E01032637,1,81,65,32,10,23,2,7,24,19,5,2,15,6,577,1,42,335
E09000028,Southwark,E01032638,2,33,39,30,2,5,6,0,7,19,2,3,17,8,659,0,33,294
E09000028,Southwark,E01032639,36,114,37,66,1,161,70,32,34,15,12,19,28,25,647,2,47,297
E09000028,Southwark,E01032640,2,36,58,35,9,14,2,26,19,20,1,10,22,11,662,0,30,291
E09000028,Southwark,E01032646,4,43,59,53,3,117,29,30,17,37,11,12,48,13,724,3,50,316
E09000028,Southwark,E01032719,31,93,28,24,8,213,49,50,18,17,24,10,54,20,343,5,18,206
E09000001,City of London,E01032739,3,51,54,48,6,3,2,4,13,17,4,3,12,11,485,1,34,293
E09000001,City of London,E01032740,1,68,19,24,1,14,4,6,9,14,3,4,8,11,595,0,33,285
E09000016,Havering,E01032741,4,18,45,26,12,47,18,8,9,4,6,17,12,9,728,0,20,95
E09000016,Havering,E01032742,1,11,23,24,14,22,17,4,5,8,1,9,13,5,1077,0,21,55
E09000009,Ealing,E01032743,14,14,247,255,140,201,170,55,45,21,30,87,92,98,394,6,24,280
E09000009,Ealing,E01032744,5,5,285,269,56,129,73,37,13,11,11,24,41,30,350,0,22,165
E09000030,Tower Hamlets,E01032764,148,19,40,28,15,23,51,21,14,21,16,21,26,16,632,4,32,175
E09000030,Tower Hamlets,E01032765,166,38,38,9,3,32,58,18,11,25,7,47,30,4,600,0,23,92
E09000030,Tower Hamlets,E01032767,132,85,72,57,30,19,11,4,21,18,5,3,28,55,584,3,35,422
E09000030,Tower Hamlets,E01032768,63,103,81,32,12,33,18,10,15,13,21,7,19,9,533,1,29,308
E09000030,Tower Hamlets,E01032769,262,67,94,35,10,18,14,8,16,21,9,15,6,3,425,0,26,206
E09000030,Tower Hamlets,E01032770,114,130,150,39,23,31,28,14,28,16,20,20,21,23,308,1,20,205
E09000030,Tower Hamlets,E01032771,241,104,63,39,20,28,20,22,7,25,10,10,23,27,235,0,13,217
E09000030,Tower Hamlets,E01032772,307,68,49,36,8,21,21,2,4,13,4,10,29,17,316,0,22,208
E09000030,Tower Hamlets,E01032774,217,93,61,49,7,70,25,29,32,22,19,22,19,19,381,0,24,209
E09000030,Tower Hamlets,E01032775,83,50,112,31,7,12,8,0,10,9,7,7,10,11,278,0,10,219
E09000030,Tower Hamlets,E01032776,84,149,101,57,13,39,16,6,24,11,3,11,29,20,245,0,14,254
E09000030,Tower Hamlets,E01032777,187,101,108,39,14,85,35,8,12,10,19,19,22,25,294,0,17,146
E09000030,Tower Hamlets,E01032779,98,100,73,46,28,45,29,20,12,25,7,19,24,25,284,0,15,239
E09000030,Tower Hamlets,E01032780,19,220,146,78,19,22,11,5,18,19,6,7,8,12,407,1,35,300
E09000030,Tower Hamlets,E01032781,133,123,195,56,4,42,22,18,26,24,3,6,28,21,560,1,20,392
E09000030,Tower Hamlets,E01032782,342,140,53,61,11,108,37,21,24,23,14,29,32,40,369,0,16,294
E09000030,Tower Hamlets,E01032783,119,198,139,68,16,55,40,32,14,22,5,17,21,13,514,0,17,337
E09000030,Tower Hamlets,E01032784,281,49,67,28,15,78,26,19,30,19,13,38,16,17,821,3,32,251
E09000030,Tower Hamlets,E01032785,176,23,40,20,6,66,18,59,24,41,24,22,10,13,570,1,42,193
E09000030,Tower Hamlets,E01032786,524,23,18,17,2,68,24,11,13,17,8,12,25,10,601,0,25,163
E09000030,Tower Hamlets,E01032787,1459,21,29,41,17,118,42,39,24,24,16,18,21,11,483,0,25,179
E09000013,Hammersmith and Fulham,E01032788,9,9,25,33,7,62,55,40,17,6,16,31,15,14,573,0,33,161
E09000013,Hammersmith and Fulham,E01032789,7,31,17,109,14,82,34,27,21,15,16,21,51,63,353,0,24,266
E09000013,Hammersmith and Fulham,E01032790,1,27,20,61,12,86,43,31,35,20,10,15,37,72,384,0,37,227
E09000028,Southwark,E01032803,16,52,60,32,13,67,31,13,28,32,5,18,28,21,577,0,47,291
E09000028,Southwark,E01032834,0,25,57,21,6,23,6,9,12,15,3,9,26,4,615,0,38,261
E09000018,Hounslow,E01033000,9,10,88,125,75,201,43,55,20,37,42,26,21,16,833,7,21,156
E09000018,Hounslow,E01033030,9,34,656,89,52,63,12,19,21,27,16,14,25,10,434,0,16,226
E09000018,Hounslow,E01033081,18,31,59,41,19,43,18,13,15,26,17,12,29,48,603,0,32,218
E09000018,Hounslow,E01033082,9,13,41,54,36,50,15,8,24,12,11,15,18,14,640,0,38,225
E09000018,Hounslow,E01033083,21,12,1037,169,65,31,10,6,10,13,4,5,10,22,82,0,7,160
E09000018,Hounslow,E01033084,26,10,484,208,134,76,20,18,20,24,7,12,30,45,311,0,24,273
E09000014,Haringey,E01033086,16,6,8,31,13,154,79,36,30,22,15,31,72,13,288,5,49,223
E09000032,Wandsworth,E01033098,1,46,44,41,8,15,6,12,25,24,12,7,27,68,347,0,9,320
E09000032,Wandsworth,E01033099,4,14,22,27,8,109,102,16,25,13,9,15,19,16,422,1,31,175
E09000032,Wandsworth,E01033100,1,9,18,71,13,99,106,36,20,15,10,46,37,13,457,0,34,258
E09000032,Wandsworth,E01033132,1,23,16,46,15,79,51,25,26,18,15,31,38,52,369,0,24,211
E09000032,Wandsworth,E01033133,4,19,49,25,12,85,35,20,13,30,14,13,24,27,538,0,37,248
E09000032,Wandsworth,E01033135,0,7,9,14,16,4,7,2,17,11,2,9,9,4,740,0,33,187
E09000010,Enfield,E01033146,53,8,16,58,25,303,156,66,41,26,15,38,107,16,347,3,16,292
E09000010,Enfield,E01033148,24,9,61,50,12,422,137,111,41,33,21,30,103,7,583,0,17,289
E09000010,Enfield,E01033150,16,13,73,54,16,311,134,64,57,31,27,67,81,5,447,6,8,246
E09000010,Enfield,E01033151,33,5,22,56,13,338,127,68,36,35,20,34,76,13,333,8,9,257
E09000022,Lambeth,E01033208,7,99,70,78,25,120,86,30,43,27,19,29,39,60,558,0,41,392
E09000023,Lewisham,E01033320,5,21,33,68,25,154,243,60,33,14,21,43,36,8,563,0,23,146
E09000023,Lewisham,E01033322,8,11,48,88,17,114,145,39,17,7,15,53,11,6,477,1,33,177
E09000023,Lewisham,E01033324,16,64,13,31,1,174,144,40,26,22,17,36,44,9,787,1,42,130
E09000023,Lewisham,E01033325,3,67,206,29,10,37,10,0,17,12,9,8,18,10,469,1,54,245
E09000023,Lewisham,E01033327,6,77,57,62,12,129,137,73,38,15,5,39,42,25,546,0,25,239
E09000023,Lewisham,E01033341,6,69,54,58,7,139,130,105,42,16,35,32,67,8,357,1,20,157
E09000005,Brent,E01033455,1,7,47,104,24,138,124,91,34,19,15,21,40,54,164,1,33,272
E09000005,Brent,E01033456,18,5,95,175,63,612,414,236,33,17,28,57,44,50,203,1,39,118
E09000005,Brent,E01033457,8,20,513,209,128,46,67,39,31,22,12,10,68,62,180,1,37,259
E09000005,Brent,E01033463,13,23,1254,238,111,95,80,26,22,20,11,12,64,124,493,4,86,263
E09000005,Brent,E01033485,8,3,128,154,57,214,291,154,43,23,25,51,66,68,295,4,67,340
E09000019,Islington,E01033486,58,21,11,18,1,81,57,18,25,18,4,30,38,15,460,0,42,139
E09000019,Islington,E01033487,4,56,46,96,9,77,30,26,19,33,12,23,22,31,490,1,31,220
E09000019,Islington,E01033488,32,30,17,60,18,108,47,26,29,14,14,36,38,18,490,0,34,194
E09000019,Islington,E01033489,9,111,107,56,29,33,19,11,36,31,10,7,28,20,853,4,55,413
E09000019,Islington,E01033490,21,96,116,113,57,73,42,27,35,22,5,15,40,21,652,1,38,319
E09000019,Islington,E01033491,27,32,17,50,14,68,79,58,44,31,23,52,32,21,675,0,65,392
