lad22cd,lad22nm,lsoa21cd,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household
E09000023,Lewisham,E01003279,270,69,38,98,179
E09000023,Lewisham,E01003280,297,21,85,67,181
E09000023,Lewisham,E01003281,281,28,38,77,177
E09000023,Lewisham,E01003282,350,134,57,132,374
E09000023,Lewisham,E01003283,406,34,31,117,335
E09000023,Lewisham,E01003284,317,50,50,110,221
E09000023,Lewisham,E01003285,323,41,25,71,307
E09000023,Lewisham,E01003286,310,21,55,57,343
E09000023,Lewisham,E01003287,375,39,34,118,231
E09000023,Lewisham,E01003288,267,59,81,47,340
E09000023,Lewisham,E01003290,236,85,49,78,277
E09000023,Lewisham,E01003291,233,42,83,62,262
E09000023,Lewisham,E01003292,322,74,48,105,286
E09000023,Lewisham,E01003293,252,52,49,82,241
E09000023,Lewisham,E01003295,201,53,36,71,159
E09000023,Lewisham,E01003297,246,45,78,61,337
E09000023,Lewisham,E01003298,217,37,48,37,136
E09000023,Lewisham,E01003299,250,113,43,53,150
E09000023,Lewisham,E01003300,262,35,45,31,188
E09000023,Lewisham,E01003301,330,87,42,105,203
E09000023,Lewisham,E01003302,231,31,75,57,316
E09000023,Lewisham,E01003303,217,63,58,27,195
E09000023,Lewisham,E01003304,292,89,57,71,394
E09000023,Lewisham,E01003305,205,48,46,36,178
E09000023,Lewisham,E01003307,289,35,45,78,180
E09000023,Lewisham,E01003308,277,58,67,97,235
E09000023,Lewisham,E01003309,249,33,60,44,259
E09000023,Lewisham,E01003310,257,54,57,76,312
E09000023,Lewisham,E01003311,300,37,33,86,149
E09000023,Lewisham,E01003312,298,51,54,86,290
E09000023,Lewisham,E01003313,261,37,85,59,228
E09000023,Lewisham,E01003314,282,64,52,82,203
E09000023,Lewisham,E01003315,215,53,33,76,222
E09000023,Lewisham,E01003316,272,48,34,83,172
E09000023,Lewisham,E01003318,210,56,77,54,308
E09000023,Lewisham,E01003319,259,51,60,99,283
E09000023,Lewisham,E01003320,242,25,84,58,241
E09000023,Lewisham,E01003321,284,46,51,122,307
E09000023,Lewisham,E01003322,207,56,64,51,215
E09000023,Lewisham,E01003323,234,51,49,68,222
E09000023,Lewisham,E01003324,231,30,55,56,341
E09000023,Lewisham,E01003325,242,63,87,92,238
E09000023,Lewisham,E01003326,242,29,54,65,248
E09000023,Lewisham,E01003327,285,73,41,93,222
E09000023,Lewisham,E01003328,288,38,46,105,356
E09000023,Lewisham,E01003329,285,25,58,97,201
E09000023,Lewisham,E01003330,300,9,88,53,212
E09000023,Lewisham,E01003331,235,40,55,44,198
E09000023,Lewisham,E01003332,268,28,35,87,261
E09000023,Lewisham,E01003333,236,39,53,76,253
E09000023,Lewisham,E01003334,268,47,58,70,335
E09000023,Lewisham,E01003335,237,35,59,52,211
E09000023,Lewisham,E01003336,208,55,74,36,204
E09000023,Lewisham,E01003337,232,18,77,100,173
E09000023,Lewisham,E01003338,280,49,68,54,320
E09000023,Lewisham,E01003339,255,85,46,110,267
E09000023,Lewisham,E01003340,272,141,44,91,249
E09000023,Lewisham,E01003341,241,77,54,74,135
E09000023,Lewisham,E01003342,257,95,56,106,188
E09000023,Lewisham,E01003343,209,66,46,66,239
E09000023,Lewisham,E01003344,245,100,49,105,220
E09000023,Lewisham,E01003345,268,97,36,108,210
E09000023,Lewisham,E01003346,308,19,49,42,180
E09000023,Lewisham,E01003347,324,29,90,47,148
E09000023,Lewisham,E01003348,286,20,39,55,171
E09000023,Lewisham,E01003349,269,18,53,45,156
E09000023,Lewisham,E01003350,267,16,65,49,122
E09000023,Lewisham,E01003351,291,19,51,44,187
E09000023,Lewisham,E01003352,335,27,62,65,246
E09000023,Lewisham,E01003353,330,36,42,63,161
E09000023,Lewisham,E01003354,273,25,61,78,264
E09000024,Merton,E01003355,308,44,23,121,269
E09000024,Merton,E01003356,323,58,16,98,201
E09000024,Merton,E01003357,351,55,38,48,258
E09000024,Merton,E01003358,360,77,18,101,245
E09000024,Merton,E01003359,311,43,24,124,314
E09000024,Merton,E01003360,314,61,19,109,237
E09000024,Merton,E01003361,324,35,26,76,160
E09000024,Merton,E01003362,286,27,19,51,116
E09000024,Merton,E01003363,361,16,19,78,116
E09000024,Merton,E01003364,368,28,36,63,153
E09000024,Merton,E01003365,302,24,19,58,94
E09000024,Merton,E01003366,277,57,28,61,172
E09000024,Merton,E01003368,298,35,32,65,148
E09000024,Merton,E01003369,332,59,31,87,259
E09000024,Merton,E01003370,375,78,31,107,278
E09000024,Merton,E01003371,295,66,22,61,182
E09000024,Merton,E01003372,313,28,24,52,210
E09000024,Merton,E01003373,294,16,47,42,137
E09000024,Merton,E01003374,266,20,32,42,186
E09000024,Merton,E01003375,310,23,40,51,230
E09000024,Merton,E01003376,316,23,50,41,158
E09000024,Merton,E01003377,297,26,53,31,119
E09000024,Merton,E01003378,415,35,38,66,174
E09000024,Merton,E01003379,357,26,53,36,270
E09000024,Merton,E01003380,335,44,20,107,174
E09000024,Merton,E01003381,250,40,22,76,223
E09000024,Merton,E01003382,344,37,32,124,248
E09000024,Merton,E01003383,293,56,18,105,220
E09000024,Merton,E01003384,284,59,18,99,163
E09000024,Merton,E01003385,303,25,23,117,158
E09000024,Merton,E01003386,417,43,60,64,138
E09000024,Merton,E01003387,332,18,43,47,174
E09000024,Merton,E01003388,282,26,45,47,190
E09000024,Merton,E01003389,323,39,45,56,168
E09000024,Merton,E01003390,300,31,54,38,200
E09000024,Merton,E01003391,254,20,49,36,185
E09000024,Merton,E01003392,239,32,35,45,150
E09000024,Merton,E01003393,324,40,31,49,202
E09000024,Merton,E01003394,366,49,32,62,127
E09000024,Merton,E01003395,296,28,28,52,99
E09000024,Merton,E01003396,300,54,25,44,111
E09000024,Merton,E01003397,269,40,33,72,143
E09000024,Merton,E01003398,304,32,43,69,135
E09000024,Merton,E01003399,311,56,15,109,241
E09000024,Merton,E01003400,265,64,19,96,215
E09000024,Merton,E01003401,238,32,9,88,280
E09000024,Merton,E01003402,290,37,26,85,267
E09000024,Merton,E01003403,307,36,10,95,262
E09000024,Merton,E01003404,283,28,14,74,399
E09000024,Merton,E01003405,338,29,33,40,190
E09000024,Merton,E01003406,315,21,56,56,118
E09000024,Merton,E01003407,351,40,38,71,268
E09000024,Merton,E01003408,367,41,54,101,310
E09000024,Merton,E01003409,320,28,45,43,126
E09000024,Merton,E01003410,317,40,39,52,182
E09000024,Merton,E01003411,329,29,52,78,231
E09000024,Merton,E01003412,316,25,53,43,160
E09000024,Merton,E01003413,361,41,53,68,186
E09000024,Merton,E01003414,306,27,37,43,126
E09000024,Merton,E01003415,328,24,35,44,117
E09000024,Merton,E01003416,297,24,41,48,124
E09000024,Merton,E01003417,372,17,28,55,136
E09000024,Merton,E01003418,365,9,10,46,101
E09000024,Merton,E01003419,407,16,18,57,144
E09000024,Merton,E01003420,317,9,21,55,104
E09000024,Merton,E01003421,325,28,26,75,186
E09000024,Merton,E01003422,296,17,15,50,135
E09000024,Merton,E01003423,304,37,21,96,147
E09000024,Merton,E01003424,344,18,23,81,108
E09000024,Merton,E01003425,331,19,15,63,80
E09000024,Merton,E01003426,361,48,24,70,106
E09000024,Merton,E01003427,352,54,30,57,213
E09000024,Merton,E01003428,286,27,10,86,240
E09000024,Merton,E01003429,297,18,43,39,110
E09000024,Merton,E01003430,285,20,30,38,172
E09000024,Merton,E01003431,309,13,52,30,141
E09000024,Merton,E01003432,307,9,44,42,106
E09000024,Merton,E01003433,296,23,43,48,168
E09000024,Merton,E01003434,290,22,40,43,111
E09000024,Merton,E01003435,271,26,27,43,123
E09000024,Merton,E01003436,336,12,39,45,156
E09000024,Merton,E01003437,402,27,25,72,238
E09000024,Merton,E01003438,367,24,33,37,189
E09000024,Merton,E01003439,300,27,33,51,137
E09000024,Merton,E01003440,344,17,23,55,188
E09000024,Merton,E01003441,361,28,43,55,130
E09000024,Merton,E01003442,313,36,15,92,245
E09000024,Merton,E01003443,332,10,20,97,174
E09000024,Merton,E01003444,332,15,20,82,246
E09000024,Merton,E01003445,356,19,22,98,163
E09000024,Merton,E01003446,309,53,30,94,313
E09000024,Merton,E01003447,319,32,31,63,246
E09000024,Merton,E01003448,360,27,30,53,178
E09000024,Merton,E01003449,348,26,35,62,206
E09000024,Merton,E01003450,342,25,34,47,149
E09000024,Merton,E01003451,380,18,22,41,137
E09000024,Merton,E01003452,433,27,36,44,266
E09000024,Merton,E01003453,350,28,27,46,199
E09000024,Merton,E01003454,245,36,22,85,199
E09000024,Merton,E01003455,333,49,25,90,252
E09000024,Merton,E01003456,282,47,17,79,242
E09000024,Merton,E01003457,324,33,20,105,141
E09000024,Merton,E01003458,319,49,15,111,199
E09000024,Merton,E01003459,409,59,42,121,325
E09000024,Merton,E01003460,296,24,11,87,261
E09000024,Merton,E01003461,341,30,7,94,240
E09000024,Merton,E01003462,285,24,16,98,176
E09000024,Merton,E01003463,267,24,16,62,90
E09000024,Merton,E01003464,265,27,15,87,156
E09000024,Merton,E01003465,248,30,11,98,85
E09000024,Merton,E01003466,340,27,31,84,117
E09000024,Merton,E01003467,345,30,27,81,118
E09000024,Merton,E01003468,358,33,27,87,125
E09000024,Merton,E01003469,357,32,24,55,106
E09000024,Merton,E01003470,348,39,35,53,132
E09000024,Merton,E01003471,294,35,14,91,170
E09000024,Merton,E01003472,272,30,16,76,87
E09000024,Merton,E01003473,261,42,11,85,106
E09000024,Merton,E01003474,258,31,15,90,86
E09000024,Merton,E01003476,262,34,28,69,89
E09000024,Merton,E01003477,362,49,23,96,157
E09000024,Merton,E01003478,315,55,18,86,128
E09000025,Newham,E01003479,309,21,44,57,181
E09000025,Newham,E01003480,308,43,41,49,221
E09000025,Newham,E01003481,247,25,44,25,159
E09000025,Newham,E01003483,253,31,58,28,122
E09000025,Newham,E01003484,294,40,56,54,122
E09000025,Newham,E01003485,282,36,52,51,139
E09000025,Newham,E01003486,197,17,56,23,162
E09000025,Newham,E01003487,228,16,38,17,125
E09000025,Newham,E01003488,323,55,82,35,266
E09000025,Newham,E01003489,278,53,64,27,98
E09000025,Newham,E01003490,241,48,43,27,88
E09000025,Newham,E01003491,283,90,40,28,196
E09000025,Newham,E01003492,290,59,51,39,97
E09000025,Newham,E01003494,328,60,67,68,122
E09000025,Newham,E01003495,364,62,42,56,126
E09000025,Newham,E01003496,254,37,44,32,224
E09000025,Newham,E01003497,316,52,51,30,173
E09000025,Newham,E01003498,308,43,57,48,218
E09000025,Newham,E01003499,383,59,68,44,308
E09000025,Newham,E01003500,379,45,66,48,194
E09000025,Newham,E01003501,382,59,59,32,183
E09000025,Newham,E01003502,301,47,70,34,217
E09000025,Newham,E01003503,275,52,46,32,242
E09000025,Newham,E01003506,261,30,42,31,125
E09000025,Newham,E01003507,345,64,58,46,294
E09000025,Newham,E01003508,276,49,49,30,151
E09000025,Newham,E01003509,341,85,68,33,268
E09000025,Newham,E01003511,247,32,69,21,83
E09000025,Newham,E01003512,333,49,53,39,204
E09000025,Newham,E01003513,291,44,44,53,126
E09000025,Newham,E01003514,275,27,44,45,141
E09000025,Newham,E01003515,310,29,56,53,307
E09000025,Newham,E01003516,314,49,68,27,194
E09000025,Newham,E01003517,306,29,73,36,161
E09000025,Newham,E01003518,274,47,55,49,163
E09000025,Newham,E01003519,269,36,45,25,109
E09000025,Newham,E01003520,294,85,42,29,133
E09000025,Newham,E01003521,322,130,39,32,100
E09000025,Newham,E01003522,294,82,50,28,96
E09000025,Newham,E01003523,314,64,66,32,193
E09000025,Newham,E01003524,299,63,44,50,142
E09000025,Newham,E01003525,269,103,40,21,86
E09000025,Newham,E01003526,285,68,39,23,135
E09000025,Newham,E01003527,294,43,46,58,129
E09000025,Newham,E01003528,220,24,54,21,112
E09000025,Newham,E01003529,362,99,44,21,71
E09000025,Newham,E01003530,303,46,32,24,63
E09000025,Newham,E01003531,298,72,44,22,80
E09000025,Newham,E01003532,331,55,38,10,79
E09000025,Newham,E01003533,263,54,47,17,101
E09000025,Newham,E01003534,394,70,52,21,106
E09000025,Newham,E01003535,289,28,46,35,150
E09000025,Newham,E01003536,319,50,58,41,130
E09000025,Newham,E01003537,355,54,59,44,156
E09000025,Newham,E01003538,319,69,51,42,171
E09000025,Newham,E01003539,362,61,65,60,133
E09000025,Newham,E01003540,323,34,59,48,131
E09000025,Newham,E01003541,296,62,50,57,105
E09000025,Newham,E01003542,329,29,82,55,173
E09000025,Newham,E01003543,364,91,65,102,228
E09000025,Newham,E01003544,309,73,66,47,169
E09000025,Newham,E01003545,254,47,75,47,221
E09000025,Newham,E01003546,286,63,70,40,129
E09000025,Newham,E01003547,309,61,54,78,197
E09000025,Newham,E01003548,375,115,61,52,249
E09000025,Newham,E01003549,319,105,69,66,231
E09000025,Newham,E01003550,304,61,36,57,173
E09000025,Newham,E01003551,276,70,45,57,138
E09000025,Newham,E01003552,268,58,52,37,129
E09000025,Newham,E01003553,311,94,62,33,233
E09000025,Newham,E01003554,264,104,56,36,163
E09000025,Newham,E01003555,245,72,43,26,114
E09000025,Newham,E01003556,253,86,50,22,218
E09000025,Newham,E01003557,271,77,44,46,213
E09000025,Newham,E01003558,254,51,27,25,134
E09000025,Newham,E01003559,390,145,79,116,271
E09000025,Newham,E01003560,311,38,34,11,54
E09000025,Newham,E01003561,281,52,46,26,76
E09000025,Newham,E01003562,320,90,55,25,86
E09000025,Newham,E01003563,309,70,44,35,80
E09000025,Newham,E01003564,376,92,55,29,120
E09000025,Newham,E01003565,278,72,30,28,88
E09000025,Newham,E01003566,256,67,49,19,116
E09000025,Newham,E01003567,304,55,45,19,117
E09000025,Newham,E01003568,358,62,55,27,92
E09000025,Newham,E01003569,307,72,33,19,78
E09000025,Newham,E01003570,285,87,43,27,143
E09000025,Newham,E01003571,334,88,42,32,90
E09000025,Newham,E01003572,259,64,33,27,63
E09000025,Newham,E01003573,332,71,36,16,87
E09000025,Newham,E01003574,415,90,54,35,204
E09000025,Newham,E01003575,266,41,43,43,98
E09000025,Newham,E01003576,298,51,59,39,263
E09000025,Newham,E01003577,311,31,81,40,210
E09000025,Newham,E01003578,289,82,58,32,140
E09000025,Newham,E01003579,294,49,36,25,95
E09000025,Newham,E01003580,298,38,64,50,165
E09000025,Newham,E01003581,307,47,44,24,64
E09000025,Newham,E01003582,264,45,52,33,105
E09000025,Newham,E01003583,311,51,40,35,102
E09000025,Newham,E01003584,310,53,62,59,154
E09000025,Newham,E01003585,259,47,25,22,54
E09000025,Newham,E01003586,280,74,35,22,98
E09000025,Newham,E01003587,425,92,69,47,190
E09000025,Newham,E01003588,257,72,39,12,74
E09000025,Newham,E01003589,271,65,51,27,98
E09000025,Newham,E01003590,242,32,39,36,223
E09000025,Newham,E01003591,336,82,67,30,156
E09000025,Newham,E01003592,260,74,53,35,133
E09000025,Newham,E01003593,252,38,54,32,183
E09000025,Newham,E01003594,267,59,54,48,112
E09000025,Newham,E01003595,211,60,50,31,229
E09000025,Newham,E01003596,277,50,53,41,156
E09000025,Newham,E01003597,228,56,34,33,124
E09000025,Newham,E01003598,301,50,60,39,208
E09000025,Newham,E01003599,259,45,37,22,125
E09000025,Newham,E01003600,308,36,66,39,241
E09000025,Newham,E01003601,351,58,80,38,178
E09000025,Newham,E01003602,310,72,63,38,122
E09000025,Newham,E01003603,333,64,64,49,114
E09000025,Newham,E01003604,418,67,81,50,169
E09000025,Newham,E01003605,339,61,55,42,227
E09000025,Newham,E01003607,280,59,56,50,115
E09000025,Newham,E01003608,348,63,66,73,164
E09000025,Newham,E01003611,301,30,75,47,247
E09000025,Newham,E01003615,281,85,36,48,193
E09000025,Newham,E01003616,258,80,43,58,219
E09000025,Newham,E01003618,350,120,42,89,222
E09000025,Newham,E01003619,359,108,51,69,500
E09000025,Newham,E01003621,274,31,55,26,56
E09000025,Newham,E01003622,259,39,47,28,123
E09000025,Newham,E01003623,282,38,68,24,78
E09000025,Newham,E01003624,270,45,48,31,99
E09000025,Newham,E01003625,259,54,47,30,94
E09000025,Newham,E01003626,254,58,32,19,57
E09000025,Newham,E01003627,261,54,26,18,73
E09000025,Newham,E01003628,291,42,31,20,36
E09000025,Newham,E01003629,276,37,41,34,93
E09000025,Newham,E01003630,307,64,63,59,238
E09000025,Newham,E01003631,295,51,58,96,227
E09000025,Newham,E01003632,350,101,64,59,175
E09000025,Newham,E01003633,277,48,72,40,248
E09000025,Newham,E01003634,295,57,55,43,152
E09000025,Newham,E01003635,319,83,39,42,128
E09000025,Newham,E01003636,316,63,62,54,207
E09000025,Newham,E01003637,272,81,51,43,146
E09000026,Redbridge,E01003638,302,36,40,36,176
E09000026,Redbridge,E01003639,349,25,46,50,195
E09000026,Redbridge,E01003640,371,12,43,63,159
E09000026,Redbridge,E01003641,337,32,30,40,91
E09000026,Redbridge,E01003642,313,20,52,51,106
E09000026,Redbridge,E01003643,368,15,39,53,147
E09000026,Redbridge,E01003644,333,13,38,40,74
E09000026,Redbridge,E01003645,487,52,84,94,193
E09000026,Redbridge,E01003646,279,38,44,39,172
E09000026,Redbridge,E01003647,362,36,36,47,131
E09000026,Redbridge,E01003648,336,18,14,42,118
E09000026,Redbridge,E01003649,351,16,31,51,72
E09000026,Redbridge,E01003650,334,17,33,31,165
E09000026,Redbridge,E01003651,294,23,20,33,96
E09000026,Redbridge,E01003652,308,21,39,41,73
E09000026,Redbridge,E01003653,286,20,40,45,125
E09000026,Redbridge,E01003654,315,28,42,63,155
E09000026,Redbridge,E01003655,315,14,37,88,188
E09000026,Redbridge,E01003656,307,18,31,57,230
E09000026,Redbridge,E01003657,472,13,56,77,252
E09000026,Redbridge,E01003658,306,24,62,55,252
E09000026,Redbridge,E01003659,342,17,39,88,152
E09000026,Redbridge,E01003660,397,13,28,72,153
E09000026,Redbridge,E01003661,419,15,42,38,137
E09000026,Redbridge,E01003662,324,25,67,85,240
E09000026,Redbridge,E01003663,358,18,33,45,208
E09000026,Redbridge,E01003664,355,16,36,53,115
E09000026,Redbridge,E01003665,346,14,35,46,88
E09000026,Redbridge,E01003666,417,26,76,91,325
E09000026,Redbridge,E01003668,310,31,15,112,287
E09000026,Redbridge,E01003669,333,14,18,90,151
E09000026,Redbridge,E01003670,328,19,28,61,141
E09000026,Redbridge,E01003671,357,7,17,70,101
E09000026,Redbridge,E01003672,263,22,32,76,297
E09000026,Redbridge,E01003673,348,26,31,152,232
E09000026,Redbridge,E01003674,389,49,38,142,382
E09000026,Redbridge,E01003675,307,28,29,42,84
E09000026,Redbridge,E01003676,335,17,36,32,75
E09000026,Redbridge,E01003677,344,19,22,37,72
E09000026,Redbridge,E01003678,336,16,38,35,54
E09000026,Redbridge,E01003679,334,15,30,40,74
E09000026,Redbridge,E01003680,344,13,35,36,47
E09000026,Redbridge,E01003681,365,17,57,36,208
E09000026,Redbridge,E01003682,344,11,38,31,69
E09000026,Redbridge,E01003683,328,42,87,38,81
E09000026,Redbridge,E01003684,304,27,64,23,78
E09000026,Redbridge,E01003685,305,52,52,31,68
E09000026,Redbridge,E01003686,316,35,62,49,71
E09000026,Redbridge,E01003688,270,53,51,51,107
E09000026,Redbridge,E01003689,249,64,38,26,131
E09000026,Redbridge,E01003690,313,40,33,47,175
E09000026,Redbridge,E01003691,251,27,26,30,79
E09000026,Redbridge,E01003692,304,24,38,40,95
E09000026,Redbridge,E01003693,267,36,30,37,61
E09000026,Redbridge,E01003694,282,13,32,24,97
E09000026,Redbridge,E01003695,258,28,46,51,151
E09000026,Redbridge,E01003696,294,116,32,39,112
E09000026,Redbridge,E01003697,308,23,28,44,89
E09000026,Redbridge,E01003698,339,10,26,44,100
E09000026,Redbridge,E01003699,340,11,16,38,189
E09000026,Redbridge,E01003700,477,22,48,62,240
E09000026,Redbridge,E01003701,388,18,38,50,132
E09000026,Redbridge,E01003702,345,25,30,52,292
E09000026,Redbridge,E01003703,542,27,37,99,263
E09000026,Redbridge,E01003704,364,17,62,39,184
E09000026,Redbridge,E01003705,477,25,55,62,183
E09000026,Redbridge,E01003706,344,15,38,54,162
E09000026,Redbridge,E01003707,303,11,26,33,96
E09000026,Redbridge,E01003708,302,15,51,44,201
E09000026,Redbridge,E01003709,358,18,45,47,102
E09000026,Redbridge,E01003710,311,19,27,36,114
E09000026,Redbridge,E01003711,344,30,34,88,166
E09000026,Redbridge,E01003712,252,16,41,38,189
E09000026,Redbridge,E01003713,291,38,42,34,76
E09000026,Redbridge,E01003714,386,44,61,40,111
E09000026,Redbridge,E01003715,311,54,51,35,113
E09000026,Redbridge,E01003716,307,27,34,38,115
E09000026,Redbridge,E01003718,358,24,35,35,178
E09000026,Redbridge,E01003719,367,33,47,48,138
E09000026,Redbridge,E01003720,387,13,40,54,327
E09000026,Redbridge,E01003721,326,22,39,61,156
E09000026,Redbridge,E01003722,373,18,62,48,189
E09000026,Redbridge,E01003723,384,10,45,50,215
E09000026,Redbridge,E01003724,322,6,27,39,117
E09000026,Redbridge,E01003725,345,8,51,51,195
E09000026,Redbridge,E01003726,310,9,54,41,235
E09000026,Redbridge,E01003727,364,10,30,37,214
E09000026,Redbridge,E01003729,291,64,31,25,115
E09000026,Redbridge,E01003730,292,33,31,19,41
E09000026,Redbridge,E01003731,226,46,50,22,103
E09000026,Redbridge,E01003732,270,25,109,46,142
E09000026,Redbridge,E01003733,291,48,51,29,88
E09000026,Redbridge,E01003734,287,64,41,27,98
E09000026,Redbridge,E01003735,347,49,167,48,200
E09000026,Redbridge,E01003736,287,37,58,30,63
E09000026,Redbridge,E01003737,350,17,35,49,124
E09000026,Redbridge,E01003738,418,18,49,40,121
E09000026,Redbridge,E01003739,397,26,56,54,125
E09000026,Redbridge,E01003740,384,22,42,54,119
E09000026,Redbridge,E01003741,377,14,32,32,188
E09000026,Redbridge,E01003742,347,47,92,43,89
E09000026,Redbridge,E01003743,308,31,47,40,70
E09000026,Redbridge,E01003744,333,6,9,56,188
E09000026,Redbridge,E01003745,352,4,11,56,60
E09000026,Redbridge,E01003746,332,7,17,74,231
E09000026,Redbridge,E01003747,326,11,11,46,96
E09000026,Redbridge,E01003748,339,13,9,56,155
E09000026,Redbridge,E01003749,331,29,26,90,205
E09000026,Redbridge,E01003750,318,24,23,84,349
E09000026,Redbridge,E01003751,393,25,41,49,103
E09000026,Redbridge,E01003752,464,54,55,89,176
E09000026,Redbridge,E01003753,381,35,50,42,151
E09000026,Redbridge,E01003754,288,24,33,40,148
E09000026,Redbridge,E01003755,396,26,39,34,76
E09000026,Redbridge,E01003756,361,33,51,59,96
E09000026,Redbridge,E01003757,246,19,72,44,111
E09000026,Redbridge,E01003759,341,13,16,67,117
E09000026,Redbridge,E01003760,346,33,46,87,149
E09000026,Redbridge,E01003761,291,23,84,63,237
E09000026,Redbridge,E01003762,326,27,30,91,182
E09000026,Redbridge,E01003763,382,23,39,79,134
E09000026,Redbridge,E01003764,367,47,40,114,267
E09000026,Redbridge,E01003765,323,27,22,95,175
E09000026,Redbridge,E01003766,357,24,25,68,74
E09000026,Redbridge,E01003767,315,70,37,26,119
E09000026,Redbridge,E01003768,269,64,49,31,156
E09000026,Redbridge,E01003769,282,42,64,48,121
E09000026,Redbridge,E01003770,450,51,53,83,211
E09000026,Redbridge,E01003771,302,40,85,47,107
E09000026,Redbridge,E01003772,306,34,47,39,98
E09000026,Redbridge,E01003773,321,26,47,48,137
E09000026,Redbridge,E01003774,315,42,18,123,369
E09000026,Redbridge,E01003775,334,44,27,103,178
E09000026,Redbridge,E01003776,258,37,39,81,517
E09000026,Redbridge,E01003777,347,38,17,111,343
E09000026,Redbridge,E01003778,368,56,26,87,342
E09000026,Redbridge,E01003779,260,30,18,84,316
E09000026,Redbridge,E01003780,324,12,17,67,87
E09000026,Redbridge,E01003781,285,31,34,67,185
E09000026,Redbridge,E01003782,268,34,40,69,107
E09000026,Redbridge,E01003783,351,60,78,62,307
E09000026,Redbridge,E01003784,288,29,55,54,120
E09000026,Redbridge,E01003785,343,40,71,49,201
E09000026,Redbridge,E01003786,261,21,27,53,80
E09000026,Redbridge,E01003787,275,22,36,37,99
E09000026,Redbridge,E01003788,282,48,68,56,191
E09000026,Redbridge,E01003789,272,23,20,82,228
E09000026,Redbridge,E01003790,274,25,23,70,165
E09000026,Redbridge,E01003791,309,22,20,83,106
E09000026,Redbridge,E01003792,273,19,22,75,119
E09000026,Redbridge,E01003793,290,16,40,80,334
E09000026,Redbridge,E01003794,309,15,28,75,117
E09000026,Redbridge,E01003795,245,18,19,71,80
E09000026,Redbridge,E01003796,310,24,35,90,179
E09000027,Richmond upon Thames,E01003797,297,20,20,79,107
E09000027,Richmond upon Thames,E01003798,315,27,21,74,254
E09000027,Richmond upon Thames,E01003799,329,43,18,87,176
E09000027,Richmond upon Thames,E01003800,315,41,28,70,186
E09000027,Richmond upon Thames,E01003801,227,51,15,83,158
E09000027,Richmond upon Thames,E01003802,268,21,14,95,225
E09000027,Richmond upon Thames,E01003803,281,33,46,63,209
E09000027,Richmond upon Thames,E01003804,370,22,26,105,245
E09000027,Richmond upon Thames,E01003805,357,18,21,95,102
E09000027,Richmond upon Thames,E01003806,325,16,19,70,93
E09000027,Richmond upon Thames,E01003807,380,38,23,106,270
E09000027,Richmond upon Thames,E01003808,369,32,23,103,266
E09000027,Richmond upon Thames,E01003809,370,18,26,80,163
E09000027,Richmond upon Thames,E01003810,351,16,11,83,152
E09000027,Richmond upon Thames,E01003811,355,12,16,72,185
E09000027,Richmond upon Thames,E01003812,407,28,20,96,221
E09000027,Richmond upon Thames,E01003813,377,15,18,76,157
E09000027,Richmond upon Thames,E01003814,369,13,11,66,301
E09000027,Richmond upon Thames,E01003815,404,18,29,83,290
E09000027,Richmond upon Thames,E01003816,361,26,18,88,147
E09000027,Richmond upon Thames,E01003817,338,27,22,85,395
E09000027,Richmond upon Thames,E01003818,317,24,43,77,200
E09000027,Richmond upon Thames,E01003819,345,19,38,62,283
E09000027,Richmond upon Thames,E01003820,376,27,33,125,190
E09000027,Richmond upon Thames,E01003821,262,27,25,107,363
E09000027,Richmond upon Thames,E01003822,332,12,12,77,83
E09000027,Richmond upon Thames,E01003823,386,28,22,76,284
E09000027,Richmond upon Thames,E01003824,383,10,16,75,165
E09000027,Richmond upon Thames,E01003825,418,14,12,77,132
E09000027,Richmond upon Thames,E01003826,379,18,38,63,262
E09000027,Richmond upon Thames,E01003827,380,14,17,101,288
E09000027,Richmond upon Thames,E01003828,388,5,19,67,151
E09000027,Richmond upon Thames,E01003829,365,13,32,63,213
E09000027,Richmond upon Thames,E01003830,414,11,33,85,191
E09000027,Richmond upon Thames,E01003831,363,17,18,79,220
E09000027,Richmond upon Thames,E01003832,292,11,27,52,299
E09000027,Richmond upon Thames,E01003833,287,11,24,68,268
E09000027,Richmond upon Thames,E01003834,272,29,14,90,424
E09000027,Richmond upon Thames,E01003835,341,11,12,63,110
E09000027,Richmond upon Thames,E01003836,295,17,15,61,225
E09000027,Richmond upon Thames,E01003837,395,21,16,109,261
E09000027,Richmond upon Thames,E01003838,369,24,19,93,253
E09000027,Richmond upon Thames,E01003839,388,24,38,96,370
