lad22cd,lad22nm,lsoa21cd,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household
E09000026,Redbridge,E01003710,9,1,-17,-11,14
E09000026,Redbridge,E01003711,39,7,-17,-34,-18
E09000026,Redbridge,E01003712,40,9,-9,-6,-28
E09000026,Redbridge,E01003713,42,9,-27,-11,1
E09000026,Redbridge,E01003714,35,13,-42,31,5
E09000026,Redbridge,E01003715,110,-10,-35,6,-11
E09000026,Redbridge,E01003716,18,12,-19,-2,63
E09000026,Redbridge,E01003718,63,9,-5,8,-49
E09000026,Redbridge,E01003719,86,5,-9,0,5
E09000026,Redbridge,E01003720,15,24,-6,-14,-55
E09000026,Redbridge,E01003721,23,12,-5,2,23
E09000026,Redbridge,E01003722,109,27,-20,14,1
E09000026,Redbridge,E01003723,0,40,-15,10,-22
E09000026,Redbridge,E01003724,-11,22,-1,12,-25
E09000026,Redbridge,E01003725,55,28,-19,-9,-29
E09000026,Redbridge,E01003726,190,45,-3,43,15
E09000026,Redbridge,E01003727,-8,27,15,2,-52
E09000026,Redbridge,E01003729,37,-31,-18,-2,-18
E09000026,Redbridge,E01003730,34,23,-17,-3,8
E09000026,Redbridge,E01003731,36,-20,-31,-1,-11
E09000026,Redbridge,E01003732,116,7,-78,-10,3
E09000026,Redbridge,E01003733,58,-15,-34,-4,-22
E09000026,Redbridge,E01003734,44,-24,-26,-6,-5
E09000026,Redbridge,E01003735,68,-2,-128,-19,-22
E09000026,Redbridge,E01003736,68,-4,-32,-6,-11
E09000026,Redbridge,E01003737,131,20,-27,-19,-9
E09000026,Redbridge,E01003738,50,17,-31,-1,-26
E09000026,Redbridge,E01003739,39,19,-34,-16,6
E09000026,Redbridge,E01003740,3,31,-24,1,-17
E09000026,Redbridge,E01003741,4,17,18,7,-24
E09000026,Redbridge,E01003742,81,17,-77,-10,3
E09000026,Redbridge,E01003743,37,15,-25,-12,5
E09000026,Redbridge,E01003744,-15,9,4,16,8
E09000026,Redbridge,E01003745,-37,13,-4,17,6
E09000026,Redbridge,E01003746,-7,19,3,21,-25
E09000026,Redbridge,E01003747,-34,12,-3,25,-6
E09000026,Redbridge,E01003748,19,-1,4,51,-20
E09000026,Redbridge,E01003749,32,10,0,-2,-39
E09000026,Redbridge,E01003750,82,-6,9,17,-23
E09000026,Redbridge,E01003751,48,15,-26,0,24
E09000026,Redbridge,E01003752,86,-10,-33,-23,-37
E09000026,Redbridge,E01003753,32,-7,-30,-4,-27
E09000026,Redbridge,E01003754,60,2,-20,-2,-20
E09000026,Redbridge,E01003755,99,6,-21,2,5
E09000026,Redbridge,E01003756,108,14,-24,5,57
E09000026,Redbridge,E01003757,116,43,-46,2,35
E09000026,Redbridge,E01003759,2,8,-3,5,-12
E09000026,Redbridge,E01003760,39,26,-22,-17,-18
E09000026,Redbridge,E01003761,34,28,-29,-6,-45
E09000026,Redbridge,E01003762,-9,6,-1,27,-25
E09000026,Redbridge,E01003763,-5,21,-13,12,-12
E09000026,Redbridge,E01003764,43,-13,-5,25,-30
E09000026,Redbridge,E01003765,72,5,5,16,5
E09000026,Redbridge,E01003766,71,23,-6,-40,29
E09000026,Redbridge,E01003767,123,-23,-14,4,2
E09000026,Redbridge,E01003768,102,-25,-30,5,30
E09000026,Redbridge,E01003769,82,-3,-44,-12,5
E09000026,Redbridge,E01003770,88,-8,-20,-31,-5
E09000026,Redbridge,E01003771,47,0,-71,-20,-13
E09000026,Redbridge,E01003772,44,-5,-33,12,-19
E09000026,Redbridge,E01003773,24,4,-32,21,-39
E09000026,Redbridge,E01003774,43,-13,3,39,-81
E09000026,Redbridge,E01003775,3,-4,-12,-25,-5
E09000026,Redbridge,E01003776,26,-1,-12,28,-73
E09000026,Redbridge,E01003777,-12,-1,-6,37,-33
E09000026,Redbridge,E01003778,26,-17,-5,41,-26
E09000026,Redbridge,E01003779,0,-9,9,76,-62
E09000026,Redbridge,E01003780,13,10,-5,7,-22
E09000026,Redbridge,E01003781,125,4,-20,-27,-34
E09000026,Redbridge,E01003782,74,-14,-27,-42,-28
E09000026,Redbridge,E01003783,158,-24,-42,-5,-62
E09000026,Redbridge,E01003784,80,21,-36,-6,-21
E09000026,Redbridge,E01003785,53,12,-47,-12,-34
E09000026,Redbridge,E01003786,38,5,-7,-5,-21
E09000026,Redbridge,E01003787,22,3,-24,7,13
E09000026,Redbridge,E01003788,108,-29,-43,-19,-30
E09000026,Redbridge,E01003789,3,-1,-8,27,-58
E09000026,Redbridge,E01003790,10,1,-5,18,-28
E09000026,Redbridge,E01003791,-24,5,-3,23,-4
E09000026,Redbridge,E01003792,9,4,-11,12,-17
E09000026,Redbridge,E01003793,-5,5,2,15,-42
E09000026,Redbridge,E01003794,-5,7,-10,10,35
E09000026,Redbridge,E01003795,-17,4,-9,25,-5
E09000026,Redbridge,E01003796,1,2,-15,12,-38
E09000027,Richmond upon Thames,E01003797,-10,-5,-11,17,-1
E09000027,Richmond upon Thames,E01003798,-53,-1,1,23,-12
E09000027,Richmond upon Thames,E01003799,-29,-4,-2,22,-7
E09000027,Richmond upon Thames,E01003800,-36,-11,12,17,-21
E09000027,Richmond upon Thames,E01003801,-7,-24,-1,23,16
E09000027,Richmond upon Thames,E01003802,-10,-3,7,26,-16
E09000027,Richmond upon Thames,E01003803,-1,-1,-12,12,-35
E09000027,Richmond upon Thames,E01003804,-21,5,7,33,-35
E09000027,Richmond upon Thames,E01003805,1,6,-1,13,-12
E09000027,Richmond upon Thames,E01003806,-49,0,-5,43,-3
E09000027,Richmond upon Thames,E01003807,-46,14,3,32,20
E09000027,Richmond upon Thames,E01003808,-7,-6,0,35,-37
E09000027,Richmond upon Thames,E01003809,4,5,-16,20,-27
E09000027,Richmond upon Thames,E01003810,-6,1,1,18,-4
E09000027,Richmond upon Thames,E01003811,38,5,2,40,-5
E09000027,Richmond upon Thames,E01003812,-17,-4,-8,33,-31
E09000027,Richmond upon Thames,E01003813,-21,0,-2,17,-19
E09000027,Richmond upon Thames,E01003814,-5,5,10,41,-15
E09000027,Richmond upon Thames,E01003815,23,6,3,33,52
E09000027,Richmond upon Thames,E01003816,-43,6,6,27,-21
E09000027,Richmond upon Thames,E01003817,23,10,0,37,-74
E09000027,Richmond upon Thames,E01003818,-14,1,-7,19,6
E09000027,Richmond upon Thames,E01003819,21,11,-7,2,-37
E09000027,Richmond upon Thames,E01003820,-5,9,2,7,1
E09000027,Richmond upon Thames,E01003821,52,-4,-1,32,-97
E09000027,Richmond upon Thames,E01003822,17,3,-7,4,-9
E09000027,Richmond upon Thames,E01003823,-20,3,-10,35,-1
E09000027,Richmond upon Thames,E01003824,-13,2,1,28,-43
E09000027,Richmond upon Thames,E01003825,-20,6,-3,26,-16
E09000027,Richmond upon Thames,E01003826,-6,7,-15,16,1
E09000027,Richmond upon Thames,E01003827,40,10,9,11,15
E09000027,Richmond upon Thames,E01003828,-40,10,-4,19,0
E09000027,Richmond upon Thames,E01003829,-46,14,4,5,34
E09000027,Richmond upon Thames,E01003830,-13,13,-16,21,11
E09000027,Richmond upon Thames,E01003831,-4,4,7,16,-32
E09000027,Richmond upon Thames,E01003832,4,9,3,-4,-14
E09000027,Richmond upon Thames,E01003833,10,9,4,11,-28
E09000027,Richmond upon Thames,E01003834,59,-8,8,33,-135
E09000027,Richmond upon Thames,E01003835,23,4,-4,35,0
E09000027,Richmond upon Thames,E01003836,-14,4,7,3,-31
E09000027,Richmond upon Thames,E01003837,27,2,12,35,10
E09000027,Richmond upon Thames,E01003838,-5,7,7,13,-26
E09000027,Richmond upon Thames,E01003839,75,7,-8,42,1
E09000027,Richmond upon Thames,E01003840,10,10,-6,14,-6
E09000027,Richmond upon Thames,E01003841,53,16,-14,10,-53
E09000027,Richmond upon Thames,E01003842,-31,12,1,21,-11
E09000027,Richmond upon Thames,E01003843,32,23,-8,4,-1
E09000027,Richmond upon Thames,E01003844,-44,14,-4,14,17
E09000027,Richmond upon Thames,E01003845,-13,1,-6,34,-17
E09000027,Richmond upon Thames,E01003846,-11,4,-3,3,-8
E09000027,Richmond upon Thames,E01003847,17,7,-1,25,-59
E09000027,Richmond upon Thames,E01003848,-17,0,0,34,-19
E09000027,Richmond upon Thames,E01003849,-12,-4,-1,26,-21
E09000027,Richmond upon Thames,E01003851,-25,-14,-5,43,-37
E09000027,Richmond upon Thames,E01003852,-13,4,-8,26,-3
E09000027,Richmond upon Thames,E01003853,-20,9,-7,17,-30
E09000027,Richmond upon Thames,E01003854,-4,9,-3,1,-19
E09000027,Richmond upon Thames,E01003855,32,8,11,44,-28
E09000027,Richmond upon Thames,E01003856,27,-15,7,9,-38
E09000027,Richmond upon Thames,E01003857,10,-1,-6,35,-40
E09000027,Richmond upon Thames,E01003858,-13,-1,-7,28,-19
