LSOA11CD,ward_gss,lsoa_ward_weight,gss
E01001681,E09000011_18,0.526427061,E09000011
E01001682,E09000011_18,1,E09000011
E01001683,E09000011_17,1,E09000011
E01001684,E09000011_17,1,E09000011
E01001684,E09000011_18,0,E09000011
E01001685,E09000011_17,1,E09000011
E01001686,E09000011_18,1,E09000011
E01001687,E09000011_20,1,E09000011
E01001688,E09000011_19,1,E09000011
E01001690,E09000011_19,1,E09000011
E01001692,E09000011_19,1,E09000011
E01001693,E09000011_19,1,E09000011
E01001694,E09000011_19,1,E09000011
E01001695,E09000011_21,0.478056426,E09000011
E01001695,E09000011_22,0.521943574,E09000011
E01001696,E09000011_21,0.55511022,E09000011
E01001696,E09000011_22,0.44488978,E09000011
E01001697,E09000011_22,1,E09000011
E01001698,E09000011_18,0.506369427,E09000011
E01001698,E09000011_22,0.493630573,E09000011
E01001699,E09000011_22,1,E09000011
E01001700,E09000011_18,0.352941176,E09000011
E01001700,E09000011_22,0.647058824,E09000011
E01001701,E09000011_18,0.584722222,E09000011
E01001701,E09000011_22,0.415277778,E09000011
E01001702,E09000011_18,0.061403509,E09000011
E01001702,E09000011_22,0.938596491,E09000011
E01001703,E09000011_18,1,E09000011
E01001704,E09000011_17,1,E09000011
E01001704,E09000011_18,0,E09000011
E01001705,E09000011_23,1,E09000011
E01001706,E09000011_04,0,E09000011
E01001706,E09000011_23,1,E09000011
E01001708,E09000011_04,0.468189233,E09000011
E01001708,E09000011_23,0.531810767,E09000011
E01001709,E09000011_04,0.760299625,E09000011
E01001709,E09000011_23,0.239700375,E09000011
E01001710,E09000011_23,1,E09000011
E01001711,E09000011_04,0,E09000011
E01001711,E09000011_23,1,E09000011
E01001712,E09000011_23,1,E09000011
E01001713,E09000011_23,1,E09000011
E01001714,E09000012_01,0.053113553,E09000012
E01001714,E09000012_21,0.946886447,E09000012
E01001715,E09000012_01,0.64,E09000012
E01001715,E09000012_21,0.36,E09000012
E01001716,E09000012_01,1,E09000012
E01001717,E09000012_01,0.928571429,E09000012
E01001717,E09000012_21,0.071428571,E09000012
E01001718,E09000012_01,1,E09000012
E01001719,E09000012_01,1,E09000012
E01001720,E09000012_01,1,E09000012
E01001722,E09000012_02,1,E09000012
E01001723,E09000012_02,1,E09000012
E01001724,E09000012_02,1,E09000012
E01001725,E09000012_02,1,E09000012
E01001726,E09000012_02,1,E09000012
E01001727,E09000012_02,1,E09000012
E01001728,E09000012_02,1,E09000012
E01001729,E09000012_10,1,E09000012
E01001730,E09000012_10,1,E09000012
E01001731,E09000012_10,1,E09000012
E01001732,E09000012_10,1,E09000012
E01001733,E09000012_10,0,E09000012
E01001733,E09000012_13,0.868954758,E09000012
E01001733,E09000012_14,0.131045242,E09000012
E01001734,E09000012_10,0.748844376,E09000012
E01001734,E09000012_14,0.251155624,E09000012
E01001735,E09000012_10,1,E09000012
E01001736,E09000012_03,0.855379189,E09000012
E01001736,E09000012_19,0.144620811,E09000012
E01001737,E09000012_03,1,E09000012
E01001738,E09000012_03,1,E09000012
E01001739,E09000012_03,1,E09000012
E01001740,E09000012_03,1,E09000012
E01001741,E09000012_03,0.272727273,E09000012
E01001741,E09000012_19,0.727272727,E09000012
E01001742,E09000012_03,1,E09000012
E01001742,E09000012_19,0,E09000012
E01001744,E09000012_04,0.470254958,E09000012
E01001744,E09000012_15,0.529745042,E09000012
E01001745,E09000012_16,1,E09000012
E01001746,E09000012_16,1,E09000012
E01001747,E09000012_04,0.059171598,E09000012
E01001747,E09000012_16,0.940828402,E09000012
E01001748,E09000012_04,1,E09000012
E01001748,E09000012_06,0,E09000012
E01001749,E09000012_04,1,E09000012
E01001749,E09000012_15,0,E09000012
E01001750,E09000012_05,1,E09000012
E01001750,E09000012_11,0,E09000012
E01001751,E09000012_05,1,E09000012
E01001752,E09000012_05,0.470763132,E09000012
E01001752,E09000012_11,0.529236868,E09000012
E01001753,E09000012_05,0.858176556,E09000012
E01001753,E09000012_11,0.141823444,E09000012
E01001754,E09000012_05,0.202846975,E09000012
E01001754,E09000012_09,0.207295374,E09000012
E01001754,E09000012_11,0.589857651,E09000012
E01001755,E09000012_11,1,E09000012
E01001756,E09000012_05,1,E09000012
E01001757,E09000012_06,1,E09000012
E01001758,E09000012_06,1,E09000012
E01001759,E09000012_06,1,E09000012
E01001760,E09000012_06,1,E09000012
E01001761,E09000012_06,1,E09000012
E01001762,E09000012_06,1,E09000012
E01001763,E09000012_06,0.885245902,E09000012
E01001763,E09000012_15,0.114754098,E09000012
E01001764,E09000012_07,1,E09000012
E01001765,E09000012_07,1,E09000012
E01001767,E09000012_07,1,E09000012
E01001768,E09000012_07,1,E09000012
E01001769,E09000012_07,1,E09000012
E01001770,E09000012_07,1,E09000012
E01001772,E09000012_09,1,E09000012
E01001773,E09000012_09,1,E09000012
E01001774,E09000012_09,1,E09000012
E01001775,E09000012_09,1,E09000012
E01001776,E09000012_09,1,E09000012
E01001777,E09000012_09,0.457677165,E09000012
E01001777,E09000012_11,0.542322835,E09000012
E01001779,E09000012_12,1,E09000012
E01001780,E09000012_11,0.33960177,E09000012
E01001780,E09000012_12,0.66039823,E09000012
E01001781,E09000012_12,1,E09000012
E01001782,E09000012_12,1,E09000012
E01001783,E09000012_12,1,E09000012
E01001784,E09000012_11,1,E09000012
E01001784,E09000012_12,0,E09000012
E01001785,E09000012_13,1,E09000012
E01001786,E09000012_13,1,E09000012
E01001787,E09000012_13,1,E09000012
E01001788,E09000012_13,1,E09000012
E01001789,E09000012_13,1,E09000012
E01001789,E09000012_14,0,E09000012
E01001790,E09000012_13,1,E09000012
E01001791,E09000012_13,1,E09000012
E01001792,E09000012_14,1,E09000012
E01001793,E09000012_14,1,E09000012
E01001794,E09000012_14,1,E09000012
E01001795,E09000012_14,1,E09000012
E01001796,E09000012_14,1,E09000012
E01001798,E09000012_14,0.60620155,E09000012
E01001798,E09000012_17,0.39379845,E09000012
E01001799,E09000012_18,1,E09000012
E01001800,E09000012_18,1,E09000012
E01001801,E09000012_18,0.454231434,E09000012
E01001801,E09000012_19,0.545768566,E09000012
E01001802,E09000012_18,0.921914358,E09000012
E01001802,E09000012_19,0.078085642,E09000012
E01001803,E09000012_03,0.756227758,E09000012
E01001803,E09000012_18,0.243772242,E09000012
E01001804,E09000012_18,1,E09000012
E01001805,E09000012_18,0.115763547,E09000012
E01001805,E09000012_19,0.884236453,E09000012
E01001806,E09000012_03,0.591508053,E09000012
E01001806,E09000012_19,0.408491947,E09000012
E01001807,E09000012_18,0.229205176,E09000012
E01001807,E09000012_21,0.770794824,E09000012
E01001808,E09000012_17,0.756578947,E09000012
E01001808,E09000012_18,0.243421053,E09000012
E01001809,E09000012_17,0.449905482,E09000012
E01001809,E09000012_18,0.419659735,E09000012
E01001809,E09000012_21,0.130434783,E09000012
E01001811,E09000012_21,1,E09000012
E01001812,E09000012_18,0.369140625,E09000012
E01001812,E09000012_21,0.630859375,E09000012
E01001813,E09000012_21,1,E09000012
E01001814,E09000012_17,1,E09000012
E01001815,E09000012_09,0,E09000012
E01001815,E09000012_15,1,E09000012
E01001816,E09000012_15,1,E09000012
E01001819,E09000012_15,1,E09000012
E01001820,E09000012_09,1,E09000012
E01001821,E09000012_09,0.845257903,E09000012
E01001821,E09000012_15,0.154742097,E09000012
E01001822,E09000012_17,1,E09000012
E01001823,E09000012_17,1,E09000012
E01001824,E09000012_02,0.269311065,E09000012
E01001824,E09000012_17,0.730688935,E09000012
E01001825,E09000012_17,1,E09000012
E01001826,E09000012_02,0.260344828,E09000012
E01001826,E09000012_17,0.739655172,E09000012
E01001827,E09000012_02,0,E09000012
E01001827,E09000012_17,1,E09000012
E01001828,E09000012_17,1,E09000012
E01001829,E09000012_19,1,E09000012
E01001830,E09000012_19,1,E09000012
E01001831,E09000012_19,1,E09000012
E01001832,E09000012_19,1,E09000012
E01001833,E09000012_16,0.253369272,E09000012
E01001833,E09000012_19,0.746630728,E09000012
E01001834,E09000012_16,0.582621083,E09000012
E01001834,E09000012_19,0.417378917,E09000012
E01001835,E09000012_16,1,E09000012
E01001836,E09000012_20,1,E09000012
E01001837,E09000012_20,1,E09000012
E01001838,E09000012_10,0.405446293,E09000012
E01001838,E09000012_20,0.594553707,E09000012
E01001839,E09000012_10,0.111231102,E09000012
E01001839,E09000012_20,0.888768898,E09000012
E01001840,E09000012_08,0,E09000012
E01001840,E09000012_20,1,E09000012
E01001841,E09000012_20,1,E09000012
E01001842,E09000012_20,1,E09000012
E01001843,E09000012_20,1,E09000012
E01001844,E09000012_08,1,E09000012
E01001845,E09000012_08,1,E09000012
E01001846,E09000012_08,1,E09000012
E01001847,E09000012_08,1,E09000012
E01001848,E09000012_08,1,E09000012
E01001849,E09000012_08,1,E09000012
E01001850,E09000012_08,1,E09000012
E01001851,E09000013_01,0.21557971,E09000013
E01001851,E09000013_03,0.78442029,E09000013
E01001852,E09000013_01,0.807465619,E09000013
E01001852,E09000013_03,0.192534381,E09000013
E01001853,E09000013_01,1,E09000013
E01001854,E09000013_01,1,E09000013
E01001855,E09000013_03,1,E09000013
E01001856,E09000013_01,0.620037807,E09000013
E01001856,E09000013_03,0.379962193,E09000013
E01001857,E09000013_01,1,E09000013
E01001858,E09000013_05,0.772504092,E09000013
E01001858,E09000013_18,0.227495908,E09000013
E01001859,E09000013_18,1,E09000013
E01001860,E09000013_05,0.919655667,E09000013
E01001860,E09000013_18,0.080344333,E09000013
E01001861,E09000013_05,0.518095238,E09000013
E01001861,E09000013_18,0.481904762,E09000013
E01001862,E09000013_05,1,E09000013
E01001863,E09000013_05,1,E09000013
E01001864,E09000013_05,1,E09000013
E01001865,E09000013_18,1,E09000013
E01001866,E09000013_02,0.896189225,E09000013
E01001866,E09000013_03,0.103810775,E09000013
E01001867,E09000013_02,0.414219474,E09000013
E01001867,E09000013_03,0.585780526,E09000013
E01001868,E09000013_02,1,E09000013
E01001869,E09000013_03,1,E09000013
E01001869,E09000013_08,0,E09000013
E01001870,E09000013_02,1,E09000013
E01001871,E09000013_02,0.738965952,E09000013
E01001871,E09000013_03,0.261034048,E09000013
E01001872,E09000013_02,1,E09000013
E01001873,E09000013_03,1,E09000013
E01001874,E09000013_04,1,E09000013
E01001875,E09000013_04,1,E09000013
E01001876,E09000013_04,1,E09000013
E01001877,E09000013_04,1,E09000013
E01001878,E09000013_04,1,E09000013
E01001879,E09000013_10,0.17699115,E09000013
E01001879,E09000013_11,0.82300885,E09000013
E01001880,E09000013_10,0.496073298,E09000013
E01001880,E09000013_17,0.503926702,E09000013
E01001881,E09000013_10,0.431972789,E09000013
E01001881,E09000013_17,0.568027211,E09000013
E01001882,E09000013_11,0.1558669,E09000013
E01001882,E09000013_17,0.8441331,E09000013
E01001883,E09000013_10,1,E09000013
E01001884,E09000013_10,1,E09000013
E01001885,E09000013_10,1,E09000013
E01001886,E09000013_06,0.921635434,E09000013
E01001886,E09000013_11,0.078364566,E09000013
E01001887,E09000013_06,1,E09000013
E01001887,E09000013_11,0,E09000013
E01001887,E09000013_12,0,E09000013
E01001888,E09000013_06,1,E09000013
E01001889,E09000013_06,0.365904366,E09000013
E01001889,E09000013_09,0.634095634,E09000013
E01001889,E09000013_19,0,E09000013
E01001890,E09000013_06,1,E09000013
E01001891,E09000013_06,0.946601942,E09000013
E01001891,E09000013_09,0.053398058,E09000013
E01001892,E09000013_06,1,E09000013
E01001893,E09000013_09,1,E09000013
E01001894,E09000013_09,1,E09000013
E01001894,E09000013_14,0,E09000013
E01001895,E09000013_08,1,E09000013
E01001896,E09000013_08,1,E09000013
E01001897,E09000013_08,1,E09000013
E01001898,E09000013_03,0.236897275,E09000013
E01001898,E09000013_08,0.763102725,E09000013
E01001898,E09000013_09,0,E09000013
E01001899,E09000013_08,0.115569823,E09000013
E01001899,E09000013_09,0.884430177,E09000013
E01001900,E09000013_09,1,E09000013
E01001901,E09000013_11,1,E09000013
E01001902,E09000013_11,1,E09000013
E01001903,E09000013_11,1,E09000013
E01001904,E09000013_11,1,E09000013
E01001905,E09000013_11,1,E09000013
E01001906,E09000013_11,1,E09000013
E01001907,E09000013_11,1,E09000013
E01001908,E09000013_19,1,E09000013
E01001909,E09000013_06,0.065902579,E09000013
E01001909,E09000013_19,0.934097421,E09000013
E01001910,E09000013_19,1,E09000013
E01001911,E09000013_19,1,E09000013
E01001912,E09000013_19,1,E09000013
E01001913,E09000013_06,0.822320117,E09000013
E01001913,E09000013_19,0.177679883,E09000013
E01001914,E09000013_19,1,E09000013
E01001915,E09000013_12,1,E09000013
E01001916,E09000013_12,1,E09000013
E01001917,E09000013_06,0.652027027,E09000013
E01001917,E09000013_12,0.347972973,E09000013
E01001918,E09000013_12,1,E09000013
E01001919,E09000013_06,0.168067227,E09000013
E01001919,E09000013_12,0.831932773,E09000013
E01001920,E09000013_13,0.29875,E09000013
E01001920,E09000013_17,0.70125,E09000013
E01001921,E09000013_13,1,E09000013
E01001922,E09000013_13,1,E09000013
E01001923,E09000013_13,0.772797527,E09000013
E01001923,E09000013_15,0.227202473,E09000013
E01001924,E09000013_13,1,E09000013
E01001925,E09000013_13,1,E09000013
E01001926,E09000013_12,1,E09000013
E01001927,E09000013_18,1,E09000013
E01001928,E09000013_08,0.112721417,E09000013
E01001928,E09000013_14,0.887278583,E09000013
E01001929,E09000013_08,1,E09000013
E01001930,E09000013_14,0.608440797,E09000013
E01001930,E09000013_18,0.391559203,E09000013
E01001931,E09000013_14,1,E09000013
E01001932,E09000013_14,1,E09000013
E01001933,E09000013_14,1,E09000013
E01001934,E09000013_12,1,E09000013
E01001935,E09000013_15,1,E09000013
E01001937,E09000013_12,0.72275641,E09000013
E01001937,E09000013_15,0.27724359,E09000013
E01001938,E09000013_12,0.427168576,E09000013
E01001938,E09000013_15,0.572831424,E09000013
E01001939,E09000013_13,0,E09000013
E01001939,E09000013_15,1,E09000013
E01001940,E09000013_05,0.541455161,E09000013
E01001940,E09000013_16,0.458544839,E09000013
E01001941,E09000013_01,0.131537242,E09000013
E01001941,E09000013_16,0.790808241,E09000013
E01001941,E09000013_20,0.077654517,E09000013
E01001942,E09000013_05,0.772230889,E09000013
E01001942,E09000013_16,0.113884555,E09000013
E01001942,E09000013_20,0.113884555,E09000013
E01001943,E09000013_01,0,E09000013
E01001943,E09000013_16,0.928828829,E09000013
E01001943,E09000013_20,0.071171171,E09000013
E01001944,E09000013_16,1,E09000013
E01001945,E09000013_20,1,E09000013
E01001946,E09000013_20,1,E09000013
E01001947,E09000013_07,0,E09000013
E01001947,E09000013_17,1,E09000013
E01001948,E09000013_07,1,E09000013
E01001949,E09000013_07,1,E09000013
E01001950,E09000013_07,0.628623188,E09000013
E01001950,E09000013_17,0.371376812,E09000013
E01001951,E09000013_07,1,E09000013
E01001952,E09000013_07,1,E09000013
E01001952,E09000013_11,0,E09000013
E01001953,E09000013_17,1,E09000013
E01001954,E09000013_21,1,E09000013
E01001955,E09000013_20,0.445603577,E09000013
E01001955,E09000013_21,0.554396423,E09000013
E01001956,E09000013_21,1,E09000013
E01001957,E09000013_20,1,E09000013
E01001958,E09000013_20,1,E09000013
E01001959,E09000013_21,1,E09000013
E01001960,E09000013_20,0.054755043,E09000013
E01001960,E09000013_21,0.945244957,E09000013
E01001961,E09000013_20,1,E09000013
E01001962,E09000014_01,1,E09000014
E01001963,E09000014_01,0.666666667,E09000014
E01001963,E09000014_05,0.333333333,E09000014
E01001964,E09000014_01,1,E09000014
E01001965,E09000014_01,1,E09000014
E01001966,E09000014_01,1,E09000014
E01001967,E09000014_01,0.86965812,E09000014
E01001967,E09000014_05,0,E09000014
E01001967,E09000014_10,0.13034188,E09000014
E01001968,E09000014_01,0,E09000014
E01001968,E09000014_05,0.890269151,E09000014
E01001968,E09000014_10,0.109730849,E09000014
E01001969,E09000014_02,0.449920509,E09000014
E01001969,E09000014_21,0.550079491,E09000014
E01001970,E09000014_02,1,E09000014
E01001971,E09000014_02,0.107962213,E09000014
E01001971,E09000014_21,0.892037787,E09000014
E01001972,E09000014_02,1,E09000014
E01001972,E09000014_21,0,E09000014
E01001973,E09000014_02,1,E09000014
E01001974,E09000014_02,1,E09000014
E01001975,E09000014_02,0.26171875,E09000014
E01001975,E09000014_21,0.73828125,E09000014
E01001976,E09000014_03,0.589147287,E09000014
E01001976,E09000014_17,0.410852713,E09000014
E01001977,E09000014_03,1,E09000014
E01001978,E09000014_03,0.854421769,E09000014
E01001978,E09000014_17,0.145578231,E09000014
E01001979,E09000014_03,0.116851169,E09000014
E01001979,E09000014_17,0.883148831,E09000014
E01001980,E09000014_17,1,E09000014
E01001980,E09000014_19,0,E09000014
E01001981,E09000014_17,1,E09000014
E01001982,E09000014_17,1,E09000014
E01001983,E09000014_17,0.324909747,E09000014
E01001983,E09000014_19,0.675090253,E09000014
E01001984,E09000014_04,1,E09000014
E01001984,E09000014_08,0,E09000014
E01001985,E09000014_04,1,E09000014
E01001986,E09000014_04,1,E09000014
E01001987,E09000014_04,0.213997308,E09000014
E01001987,E09000014_08,0.786002692,E09000014
E01001988,E09000014_04,1,E09000014
E01001989,E09000014_04,1,E09000014
E01001990,E09000014_04,1,E09000014
E01001991,E09000014_05,0.6,E09000014
E01001991,E09000014_10,0.4,E09000014
E01001992,E09000014_05,1,E09000014
E01001993,E09000014_05,0.935201401,E09000014
E01001993,E09000014_10,0.064798599,E09000014
E01001994,E09000014_05,0.674002751,E09000014
E01001994,E09000014_08,0.325997249,E09000014
E01001995,E09000014_05,1,E09000014
E01001996,E09000014_05,1,E09000014
E01001997,E09000014_05,0.660107335,E09000014
E01001997,E09000014_10,0.339892665,E09000014
E01001998,E09000014_06,1,E09000014
E01001999,E09000014_06,1,E09000014
E01002000,E09000014_06,1,E09000014
E01002001,E09000014_06,1,E09000014
E01002002,E09000014_06,0.944444444,E09000014
E01002002,E09000014_16,0.055555556,E09000014
E01002003,E09000014_06,1,E09000014
E01002004,E09000014_06,1,E09000014
E01002005,E09000014_08,1,E09000014
E01002006,E09000014_08,1,E09000014
E01002007,E09000014_08,1,E09000014
E01002008,E09000014_08,1,E09000014
E01002009,E09000014_08,1,E09000014
E01002010,E09000014_08,1,E09000014
E01002011,E09000014_08,1,E09000014
E01002011,E09000014_10,0,E09000014
E01002013,E09000014_09,1,E09000014
E01002014,E09000014_09,1,E09000014
E01002015,E09000014_09,1,E09000014
E01002016,E09000014_09,1,E09000014
E01002017,E09000014_04,0.309473684,E09000014
E01002017,E09000014_09,0.690526316,E09000014
E01002018,E09000014_09,1,E09000014
E01002019,E09000014_04,0.183760684,E09000014
E01002019,E09000014_09,0.273504274,E09000014
E01002019,E09000014_10,0.542735043,E09000014
E01002020,E09000014_09,0.064714946,E09000014
E01002020,E09000014_10,0.935285054,E09000014
E01002021,E09000014_09,1,E09000014
E01002022,E09000014_10,1,E09000014
E01002023,E09000014_10,1,E09000014
E01002024,E09000014_04,1,E09000014
E01002025,E09000014_10,1,E09000014
E01002026,E09000014_11,1,E09000014
E01002027,E09000014_11,1,E09000014
E01002028,E09000014_11,0.81533101,E09000014
E01002028,E09000014_19,0.18466899,E09000014
E01002029,E09000014_11,1,E09000014
E01002030,E09000014_11,1,E09000014
E01002031,E09000014_11,1,E09000014
E01002032,E09000014_11,1,E09000014
E01002033,E09000014_11,1,E09000014
E01002034,E09000014_03,0.391687657,E09000014
E01002034,E09000014_12,0.608312343,E09000014
E01002036,E09000014_12,1,E09000014
E01002037,E09000014_12,1,E09000014
E01002038,E09000014_03,0.441666667,E09000014
E01002038,E09000014_12,0.558333333,E09000014
E01002039,E09000014_12,1,E09000014
E01002040,E09000014_12,1,E09000014
