lad22cd,lad22nm,lsoa21cd,One-person household,All household members have the same ethnic group,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,Any other combination of multiple ethnic identities
E09000028,Southwark,E01033870,296,329,33,112,91
E09000028,Southwark,E01033871,239,288,30,74,60
E09000028,Southwark,E01033872,284,221,20,84,45
E09000028,Southwark,E01033873,224,305,23,47,77
E09000028,Southwark,E01033874,207,283,10,71,54
E09000028,Southwark,E01033875,247,217,36,69,66
E09000028,Southwark,E01033876,232,245,13,88,77
E09000028,Southwark,E01033877,218,278,21,87,84
E09000028,Southwark,E01033878,106,178,35,40,62
E09000028,Southwark,E01033879,201,394,83,61,105
E09000028,Southwark,E01033880,139,176,13,69,142
E09000028,Southwark,E01033881,210,354,42,45,66
E09000028,Southwark,E01033882,206,231,32,51,65
E09000028,Southwark,E01033883,203,257,42,73,74
E09000028,Southwark,E01033884,260,180,15,74,64
E09000028,Southwark,E01033885,234,224,25,68,82
E09000003,Barnet,E01033911,126,364,22,99,35
E09000003,Barnet,E01033912,158,321,26,106,24
E09000003,Barnet,E01033913,133,271,66,38,32
E09000003,Barnet,E01033914,136,318,48,48,48
E09000003,Barnet,E01033915,159,297,47,54,24
E09000003,Barnet,E01033916,228,294,45,59,25
E09000003,Barnet,E01033917,249,299,29,95,33
E09000003,Barnet,E01033918,260,257,20,65,30
E09000003,Barnet,E01033919,221,312,12,82,20
E09000003,Barnet,E01033920,160,330,25,70,54
E09000003,Barnet,E01033921,203,347,33,71,39
E09000003,Barnet,E01033922,200,326,18,74,67
E09000003,Barnet,E01033923,164,283,24,82,33
E09000003,Barnet,E01033924,191,265,34,47,41
E09000003,Barnet,E01033925,150,337,21,69,40
E09000010,Enfield,E01033926,283,475,100,70,53
E09000010,Enfield,E01033927,212,327,38,61,45
E09000010,Enfield,E01033928,191,258,29,70,26
E09000005,Brent,E01033929,141,277,43,70,23
E09000005,Brent,E01033930,96,353,51,35,54
E09000005,Brent,E01033931,151,264,34,28,28
E09000005,Brent,E01033932,136,261,29,29,69
E09000005,Brent,E01033933,101,234,24,19,39
E09000005,Brent,E01033934,76,262,30,25,45
E09000005,Brent,E01033935,97,374,29,25,48
E09000005,Brent,E01033936,95,321,21,54,53
E09000005,Brent,E01033937,215,166,38,26,38
E09000005,Brent,E01033938,168,181,34,36,29
E09000005,Brent,E01033939,216,366,60,98,56
E09000005,Brent,E01033940,202,340,15,115,37
E09000005,Brent,E01033941,273,330,25,73,27
E09000005,Brent,E01033942,234,309,13,97,34
E09000014,Haringey,E01033943,169,365,37,76,80
E09000014,Haringey,E01033944,167,332,52,76,69
E09000014,Haringey,E01033945,279,232,33,104,25
E09000014,Haringey,E01033946,216,284,24,119,24
E09000009,Ealing,E01034026,257,235,18,79,37
E09000009,Ealing,E01034027,356,330,49,74,85
E09000009,Ealing,E01034028,295,219,31,64,35
E09000009,Ealing,E01034029,227,284,34,101,53
E09000009,Ealing,E01034030,323,332,16,141,64
E09000009,Ealing,E01034031,264,280,6,67,16
E09000018,Hounslow,E01034032,260,321,32,99,45
E09000018,Hounslow,E01034033,291,337,27,151,35
