lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Pakistani","Asian, Asian British or Asian Welsh: Other Asian","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,"White: English, Welsh, Scottish, Northern Irish or British",White: Irish,White: Gypsy or Irish Traveller,White: Roma,White: Other White,Other ethnic group: Arab,Other ethnic group: Any other ethnic group
E09000033,Westminster,E01004701,12,36,83,7,66,17,8,1,32,22,5,38,479,20,0,12,537,91,74
E09000033,Westminster,E01004702,126,26,47,26,147,183,129,20,27,73,18,73,449,36,1,27,468,578,350
E09000033,Westminster,E01004703,7,25,81,32,82,42,13,10,83,13,10,69,669,25,0,9,635,90,97
E09000033,Westminster,E01004705,2,18,53,32,30,20,7,4,34,14,4,24,480,18,0,5,403,44,50
E09000033,Westminster,E01004706,0,22,65,28,29,30,13,3,45,12,4,47,569,36,0,8,459,44,61
E09000033,Westminster,E01004707,2,59,62,20,33,23,8,2,52,13,9,84,630,36,0,34,607,72,98
E09000033,Westminster,E01004708,36,27,64,12,70,63,34,23,39,22,31,36,515,44,0,7,371,94,61
E09000033,Westminster,E01004709,101,23,54,12,86,68,18,13,18,21,15,37,444,29,0,27,399,189,139
E09000033,Westminster,E01004710,74,30,36,27,74,131,47,24,25,16,15,41,407,59,0,11,507,272,155
E09000033,Westminster,E01004711,95,8,35,14,95,98,35,17,60,22,18,72,567,43,0,7,365,283,171
E09000033,Westminster,E01004712,27,79,76,18,49,32,10,7,30,4,6,24,399,14,0,18,463,98,92
E09000033,Westminster,E01004713,3,26,64,8,36,23,3,6,25,13,1,14,430,32,1,10,547,33,41
E09000033,Westminster,E01004714,1,53,66,32,44,30,13,14,28,8,1,95,467,27,0,19,563,138,75
E09000033,Westminster,E01004715,139,75,80,13,90,71,21,17,21,55,22,39,371,30,0,16,559,92,89
E09000033,Westminster,E01004716,1,28,52,11,64,21,9,2,26,8,3,17,383,15,0,2,323,24,49
E09000033,Westminster,E01004717,9,57,49,12,55,15,3,1,41,3,10,27,348,15,0,12,515,46,39
E09000033,Westminster,E01004718,151,17,31,15,74,131,167,53,28,24,45,51,427,38,1,12,248,251,102
E09000033,Westminster,E01004719,74,9,20,15,104,92,108,18,26,36,61,68,599,64,0,8,318,106,105
E09000033,Westminster,E01004720,207,18,17,16,74,143,164,56,25,22,41,100,742,58,1,4,327,140,129
E09000033,Westminster,E01004721,97,23,23,22,98,176,130,62,21,35,48,67,425,82,1,2,247,173,145
E09000033,Westminster,E01004722,331,13,49,18,176,423,183,40,14,57,46,67,305,31,0,4,305,438,195
E09000033,Westminster,E01004723,79,24,59,21,97,245,136,47,23,37,56,93,543,48,0,19,381,137,187
E09000033,Westminster,E01004724,40,48,111,28,68,25,12,1,32,13,14,34,606,31,0,4,622,87,106
E09000033,Westminster,E01004725,14,16,189,38,56,94,26,12,25,8,8,31,292,13,0,4,211,180,72
E09000033,Westminster,E01004726,22,42,164,26,98,27,20,8,24,2,4,38,428,22,0,0,520,81,157
E09000033,Westminster,E01004727,9,66,203,32,184,39,4,3,39,6,3,34,329,18,0,9,391,86,87
E09000033,Westminster,E01004728,23,35,84,35,94,83,21,14,33,11,8,20,365,47,0,8,401,87,89
E09000033,Westminster,E01004729,33,24,64,34,92,62,22,5,20,19,21,89,342,43,0,9,369,124,118
E09000033,Westminster,E01004730,17,58,145,22,57,80,7,1,26,15,2,25,383,23,0,6,383,70,139
E09000033,Westminster,E01004731,20,119,94,17,148,80,5,3,45,8,5,46,586,35,0,23,591,87,95
E09000033,Westminster,E01004732,37,38,15,17,65,80,49,12,19,13,27,49,494,30,0,6,185,83,80
E09000033,Westminster,E01004733,32,140,76,43,126,68,7,15,50,15,12,24,758,35,0,12,527,70,87
E09000033,Westminster,E01004734,59,222,56,18,54,41,11,14,39,13,14,46,548,35,0,13,388,51,69
E09000033,Westminster,E01004735,39,258,62,10,95,90,35,7,37,24,24,58,652,42,0,10,469,45,63
E09000033,Westminster,E01004736,4,125,77,15,60,19,7,5,29,4,11,36,643,12,0,11,323,30,48
E09000033,Westminster,E01004737,41,26,24,4,51,99,23,13,28,11,10,20,508,28,0,9,197,63,60
E09000033,Westminster,E01004740,97,15,21,10,46,125,33,7,15,18,13,42,473,19,1,7,245,54,67
E09000033,Westminster,E01004741,47,24,31,12,70,52,21,8,12,20,20,35,535,17,0,5,289,49,42
E09000033,Westminster,E01004742,20,22,28,5,33,61,38,3,19,4,15,19,597,18,0,14,287,39,38
E09000033,Westminster,E01004743,91,70,55,19,70,187,9,10,43,12,8,37,347,45,4,16,325,64,87
E09000033,Westminster,E01004744,31,38,21,8,77,96,35,15,20,13,17,58,572,21,0,4,281,57,94
E09000033,Westminster,E01004746,47,34,25,20,66,79,19,9,14,19,11,37,384,18,0,4,299,74,85
E09000033,Westminster,E01004747,278,103,61,18,75,88,20,16,32,19,13,68,721,34,0,22,454,81,83
E09000033,Westminster,E01004748,11,43,36,9,30,18,7,2,26,5,5,18,522,32,0,13,359,39,42
E09000033,Westminster,E01004749,29,86,80,23,131,68,25,9,30,14,11,64,883,41,0,27,473,78,116
E09000033,Westminster,E01004750,76,32,58,27,70,59,24,6,13,7,51,42,526,36,0,14,354,83,108
E09000033,Westminster,E01004751,13,39,41,3,36,77,16,4,29,2,56,25,823,52,1,20,384,29,64
E09000033,Westminster,E01004752,25,28,42,8,39,116,28,21,15,30,26,35,564,39,0,6,224,76,39
E09000033,Westminster,E01004753,17,36,27,15,25,82,32,10,30,32,8,60,789,31,1,7,390,46,118
E09000033,Westminster,E01004754,125,34,31,13,69,155,63,26,12,28,23,49,375,33,0,13,393,270,161
E09000033,Westminster,E01004755,67,53,66,37,153,233,98,97,27,27,36,77,392,48,0,14,418,291,315
E09000033,Westminster,E01004756,114,25,37,10,34,80,58,21,35,17,16,32,457,37,0,5,357,77,99
E09000033,Westminster,E01004757,96,37,27,19,57,166,31,13,14,25,8,45,405,28,0,4,281,260,140
E09000033,Westminster,E01004760,46,26,21,7,85,364,40,11,17,22,22,40,394,36,0,5,330,130,90
E09000033,Westminster,E01004761,8,41,132,12,73,19,2,2,29,4,6,32,311,31,0,13,357,80,60
E09000033,Westminster,E01004762,4,25,296,25,80,15,7,5,32,7,4,34,387,28,0,9,408,98,76
E09000033,Westminster,E01004763,12,132,62,5,107,71,22,6,31,11,20,68,565,51,1,19,627,95,107
E09000033,Westminster,E01004765,76,65,85,8,70,55,25,22,29,8,8,43,553,37,1,6,623,78,73
E09000033,Westminster,E01032512,175,38,41,25,101,228,197,34,20,49,43,68,324,9,0,8,340,429,248
E09000033,Westminster,E01032513,88,8,18,10,49,118,58,28,14,15,43,49,245,22,0,14,207,144,100
E09000006,Bromley,E01032562,14,17,28,7,54,138,111,54,18,18,98,30,814,6,4,6,132,9,53
E09000006,Bromley,E01032563,8,38,101,17,69,71,65,17,29,3,18,30,778,23,0,4,102,7,65
E09000023,Lewisham,E01032564,0,10,19,1,71,158,159,47,12,17,79,32,515,16,3,7,109,1,43
E09000023,Lewisham,E01032565,16,13,31,12,96,146,144,65,9,13,48,32,596,18,0,2,131,7,77
E09000004,Bexley,E01032566,15,48,95,18,149,158,33,16,12,10,31,21,1045,13,0,1,177,0,40
E09000011,Greenwich,E01032567,12,9,81,14,140,240,74,28,11,15,40,19,731,7,1,0,115,4,53
E09000006,Bromley,E01032568,7,7,34,2,30,73,80,29,15,14,43,41,937,33,1,7,130,15,23
E09000008,Croydon,E01032569,36,14,57,35,75,250,248,82,21,18,127,36,589,8,3,5,100,11,71
E09000006,Bromley,E01032570,7,0,4,0,5,12,19,6,14,6,27,10,1545,16,0,3,55,1,6
E09000009,Ealing,E01032572,3,28,74,8,57,54,41,11,22,10,19,40,708,37,0,14,369,64,48
E09000018,Hounslow,E01032573,5,51,98,20,49,31,14,5,53,26,16,32,767,88,0,16,432,25,76
E09000010,Enfield,E01032574,50,22,60,27,169,364,211,72,25,17,22,34,303,26,10,20,330,27,279
E09000014,Haringey,E01032575,51,13,16,2,44,434,460,69,11,29,58,52,280,11,8,10,328,34,229
E09000015,Harrow,E01032576,14,23,485,64,320,37,39,14,21,7,16,11,284,20,2,4,155,11,152
E09000017,Hillingdon,E01032577,16,31,360,50,119,57,29,16,25,9,26,15,825,29,0,5,110,13,51
E09000023,Lewisham,E01032579,14,55,29,18,153,440,126,75,25,29,67,58,663,28,0,8,256,7,101
E09000002,Barking and Dagenham,E01032580,203,7,170,210,35,158,58,32,17,9,15,20,407,14,5,4,123,20,40
E09000026,Redbridge,E01032581,159,10,169,261,67,215,82,35,30,11,38,45,445,15,4,8,242,27,71
E09000022,Lambeth,E01032582,41,215,73,19,85,279,104,46,39,17,44,55,638,42,0,20,427,35,106
E09000028,Southwark,E01032583,29,108,52,17,66,293,73,39,22,31,45,57,629,29,0,8,399,28,116
E09000028,Southwark,E01032584,23,72,42,11,27,225,55,25,18,17,31,30,430,24,0,6,212,27,62
E09000029,Sutton,E01032623,34,28,277,92,75,19,7,4,38,0,13,15,983,46,0,0,96,21,50
E09000028,Southwark,E01032637,1,26,63,8,38,15,7,4,16,9,6,31,394,37,0,4,358,3,25
E09000028,Southwark,E01032638,0,54,48,4,25,20,6,2,21,4,11,29,533,39,0,2,277,3,24
E09000028,Southwark,E01032639,41,177,37,10,70,176,45,24,34,10,36,59,632,41,0,14,387,37,88
E09000028,Southwark,E01032640,0,38,94,11,22,9,4,4,24,7,6,15,486,37,0,3,245,3,27
E09000028,Southwark,E01032646,11,49,65,14,36,98,34,24,44,15,16,43,620,57,0,8,313,17,49
E09000028,Southwark,E01032719,35,134,27,4,57,232,51,39,18,10,24,32,328,33,0,3,250,37,129
E09000001,City of London,E01032739,4,121,128,13,55,15,3,1,38,8,18,47,564,27,0,22,484,21,53
E09000001,City of London,E01032740,0,168,48,12,53,13,4,2,32,4,7,20,459,34,0,13,470,12,42
E09000016,Havering,E01032741,28,26,77,53,54,117,38,17,20,16,19,20,561,22,6,9,331,13,42
E09000016,Havering,E01032742,31,22,94,52,54,69,32,3,18,9,13,35,1025,28,1,5,221,20,32
E09000009,Ealing,E01032743,36,6,189,159,342,237,171,45,31,16,78,46,319,7,0,7,335,109,149
E09000009,Ealing,E01032744,30,12,333,157,238,100,66,14,16,10,18,19,234,27,1,0,172,62,102
E09000030,Tower Hamlets,E01032764,327,23,53,10,27,180,50,13,39,25,19,58,845,41,1,5,544,39,68
E09000030,Tower Hamlets,E01032765,341,46,50,20,26,68,74,19,28,14,53,31,677,16,2,3,202,28,49
E09000030,Tower Hamlets,E01032767,161,77,110,40,50,25,7,2,38,20,15,42,398,22,1,25,454,28,47
E09000030,Tower Hamlets,E01032768,84,63,90,11,31,35,13,8,29,8,15,20,419,37,0,8,398,6,42
E09000030,Tower Hamlets,E01032769,366,39,59,11,31,45,12,5,13,8,14,18,387,24,0,10,246,10,39
E09000030,Tower Hamlets,E01032770,221,321,232,31,100,89,29,22,33,15,13,47,334,32,2,24,488,35,51
E09000030,Tower Hamlets,E01032771,255,221,123,31,62,63,15,3,22,5,13,21,220,14,2,6,382,25,53
E09000030,Tower Hamlets,E01032772,666,309,138,44,68,118,29,22,33,17,16,46,341,21,0,17,384,47,101
E09000030,Tower Hamlets,E01032774,402,117,196,28,51,92,28,15,28,12,33,35,342,20,0,12,340,14,39
E09000030,Tower Hamlets,E01032775,99,56,202,15,30,22,9,4,14,6,9,17,249,16,1,3,367,35,33
E09000030,Tower Hamlets,E01032776,357,189,207,51,77,133,22,6,26,13,28,37,321,22,0,21,454,25,81
E09000030,Tower Hamlets,E01032777,303,77,200,22,38,60,30,13,18,9,18,23,207,13,0,7,167,20,50
E09000030,Tower Hamlets,E01032779,146,132,154,32,55,55,20,6,17,12,22,24,260,14,0,11,310,34,96
E09000030,Tower Hamlets,E01032780,248,214,216,35,64,119,26,13,38,11,33,28,418,22,0,26,453,33,54
E09000030,Tower Hamlets,E01032781,278,136,201,13,65,72,13,12,18,6,2,21,345,25,0,7,384,34,55
E09000030,Tower Hamlets,E01032782,358,227,127,40,60,98,30,10,32,28,24,46,349,14,1,17,554,168,64
E09000030,Tower Hamlets,E01032783,188,87,95,14,68,61,26,13,15,15,20,34,350,8,0,14,257,9,33
E09000030,Tower Hamlets,E01032784,403,43,28,14,31,79,22,7,38,12,20,30,589,27,4,17,293,22,27
E09000030,Tower Hamlets,E01032785,452,36,54,13,64,357,29,39,41,14,26,42,838,45,0,17,376,17,60
E09000030,Tower Hamlets,E01032786,644,13,11,6,30,113,17,26,14,11,24,15,435,14,1,8,181,6,43
E09000030,Tower Hamlets,E01032787,1357,48,55,17,34,112,38,38,24,16,12,26,360,11,0,44,191,13,54
E09000013,Hammersmith and Fulham,E01032788,5,32,29,9,46,100,40,22,31,23,50,49,696,36,0,12,308,27,65
E09000013,Hammersmith and Fulham,E01032789,0,37,39,17,99,97,59,18,17,19,19,50,282,22,0,6,252,72,103
E09000013,Hammersmith and Fulham,E01032790,5,36,31,19,58,99,37,27,21,18,26,32,329,16,1,11,220,77,68
E09000028,Southwark,E01032803,13,64,90,17,59,120,34,19,32,10,9,33,517,36,0,2,344,48,65
E09000028,Southwark,E01032834,3,25,70,0,29,12,3,3,23,6,8,15,507,29,1,1,277,4,14
E09000018,Hounslow,E01033000,12,11,140,65,150,274,29,24,14,25,32,26,654,16,2,9,167,47,64
E09000018,Hounslow,E01033030,9,34,902,53,70,58,21,15,17,18,10,26,262,10,1,2,250,28,67
E09000018,Hounslow,E01033081,9,20,107,49,102,109,26,15,20,25,15,30,613,34,0,10,258,74,93
E09000018,Hounslow,E01033082,11,11,39,16,50,65,19,10,15,12,19,22,581,38,0,1,246,39,58
E09000018,Hounslow,E01033083,52,23,1341,52,86,36,10,8,24,25,3,18,110,1,1,6,287,67,65
E09000018,Hounslow,E01033084,29,7,703,87,253,101,32,14,16,8,10,24,252,8,3,7,291,24,100
E09000014,Haringey,E01033086,15,5,13,7,33,173,86,32,24,16,18,35,291,21,0,4,246,22,162
E09000032,Wandsworth,E01033098,5,99,50,17,66,39,21,10,30,10,14,41,450,38,4,25,625,93,77
E09000032,Wandsworth,E01033099,3,25,48,43,90,171,93,40,32,24,58,35,667,47,1,26,408,23,40
E09000032,Wandsworth,E01033100,6,51,36,63,71,147,99,33,37,23,49,48,600,54,0,32,429,27,64
E09000032,Wandsworth,E01033132,3,76,56,26,65,113,44,43,39,7,43,50,610,31,0,26,630,70,100
E09000032,Wandsworth,E01033133,0,21,55,20,21,78,61,8,25,13,23,32,457,14,0,11,280,44,33
E09000032,Wandsworth,E01033135,0,9,32,18,11,2,12,0,40,4,11,27,726,35,0,0,229,9,25
E09000010,Enfield,E01033146,32,4,25,18,52,358,119,70,16,18,40,33,298,5,0,2,202,13,229
E09000010,Enfield,E01033148,18,8,42,11,81,440,147,62,9,35,49,49,421,12,0,2,543,25,258
E09000010,Enfield,E01033150,27,10,50,20,40,403,154,74,19,21,61,46,321,6,2,1,236,14,186
E09000010,Enfield,E01033151,49,12,20,17,46,344,112,78,5,19,25,41,272,9,6,0,171,9,217
E09000022,Lambeth,E01033208,1,125,112,25,78,116,71,29,33,11,30,39,452,31,0,12,383,68,89
E09000023,Lewisham,E01033320,8,25,32,25,78,132,175,63,26,17,35,58,587,24,2,15,183,13,68
E09000023,Lewisham,E01033322,6,28,45,12,50,172,129,44,12,28,32,39,383,14,0,9,214,5,35
E09000023,Lewisham,E01033324,11,38,18,3,45,176,168,68,23,14,22,35,716,22,0,2,143,7,30
E09000023,Lewisham,E01033325,4,49,166,21,38,65,42,14,18,14,28,45,380,28,0,18,343,3,88
E09000023,Lewisham,E01033327,15,177,65,16,98,183,161,44,29,18,47,33,681,46,2,7,450,29,107
E09000023,Lewisham,E01033341,8,81,27,10,65,142,142,48,22,14,57,34,379,16,3,6,194,12,60
E09000005,Brent,E01033455,5,8,44,11,118,168,57,36,15,18,24,60,143,44,3,20,232,67,66
E09000005,Brent,E01033456,7,11,94,86,194,868,370,140,5,46,49,44,174,30,8,5,170,133,187
E09000005,Brent,E01033457,10,14,631,136,92,79,102,14,6,40,9,22,148,12,2,8,462,93,102
E09000005,Brent,E01033463,11,29,1304,86,186,87,61,9,15,3,11,40,389,74,0,19,645,69,119
E09000005,Brent,E01033485,9,7,69,30,126,229,243,60,22,18,33,41,286,42,0,11,239,74,104
E09000019,Islington,E01033486,86,20,17,9,20,100,47,18,25,9,18,28,337,31,2,4,186,21,51
E09000019,Islington,E01033487,18,44,85,5,70,67,26,6,28,11,8,36,361,28,0,9,333,12,49
E09000019,Islington,E01033488,58,203,45,10,111,150,49,14,23,11,21,37,467,32,2,15,255,31,109
E09000019,Islington,E01033489,12,129,77,18,38,41,21,8,29,15,12,26,434,31,0,13,466,27,58
E09000019,Islington,E01033490,23,115,50,15,71,92,28,23,27,11,21,38,477,9,0,13,290,23,77
E09000019,Islington,E01033491,21,61,22,18,41,111,66,23,47,21,34,51,776,65,0,11,439,14,115
E09000019,Islington,E01033493,0,26,23,10,26,33,7,0,56,7,11,27,616,63,1,6,361,5,39
E09000019,Islington,E01033494,30,21,29,5,25,46,48,14,31,6,29,31,802,67,0,6,287,4,59
E09000021,Kingston upon Thames,E01033569,0,141,102,37,114,32,15,5,39,11,15,30,783,20,0,8,348,44,70
E09000027,Richmond upon Thames,E01033570,15,58,143,38,101,50,20,11,33,13,18,73,657,29,0,8,488,70,97
E09000027,Richmond upon Thames,E01033571,6,23,44,6,28,21,1,4,38,14,15,33,946,46,0,0,205,19,50
E09000025,Newham,E01033579,85,108,125,60,68,138,83,30,29,21,18,42,479,33,0,29,446,30,58
E09000025,Newham,E01033580,37,86,154,27,72,83,9,16,35,11,10,27,320,18,2,15,446,4,35
E09000025,Newham,E01033581,167,26,50,69,45,419,84,70,15,22,51,51,417,16,0,12,326,22,64
E09000025,Newham,E01033582,63,33,96,49,34,130,43,22,9,27,16,29,264,4,1,24,534,9,62
E09000025,Newham,E01033584,228,23,21,33,20,445,67,67,14,26,32,42,380,3,0,3,211,16,65
E09000025,Newham,E01033586,197,43,106,78,74,298,96,59,31,12,34,65,506,11,0,18,353,25,93
E09000002,Barking and Dagenham,E01033587,195,23,117,169,42,667,51,102,24,49,43,39,353,13,0,10,453,31,69
E09000026,Redbridge,E01033589,347,21,829,164,39,133,46,9,10,15,12,28,76,0,0,4,136,11,72
E09000026,Redbridge,E01033590,193,6,128,121,50,199,53,23,13,14,27,23,174,4,1,2,151,20,50
E09000026,Redbridge,E01033591,520,1,569,519,124,199,69,21,14,22,23,39,289,5,3,21,338,23,179
E09000026,Redbridge,E01033592,233,18,344,277,105,173,96,37,23,6,17,29,370,5,0,2,148,8,96
E09000033,Westminster,E01033593,33,80,68,61,128,107,28,19,25,13,7,64,254,14,0,11,409,271,149
E09000033,Westminster,E01033594,24,91,76,31,261,67,23,8,22,14,15,17,372,21,0,4,267,113,77
E09000033,Westminster,E01033597,19,26,25,4,54,58,13,8,10,13,9,23,331,16,0,2,251,76,67
E09000033,Westminster,E01033598,159,32,30,23,57,122,20,16,13,22,9,45,222,32,0,5,214,192,147
E09000033,Westminster,E01033599,40,63,21,2,102,132,42,39,21,28,34,42,288,18,0,2,203,127,94
E09000033,Westminster,E01033601,743,46,34,15,79,97,27,17,18,17,20,14,379,22,1,6,186,162,102
E09000033,Westminster,E01033602,221,28,15,12,47,187,34,8,9,18,17,45,293,18,1,3,192,242,136
E09000033,Westminster,E01033603,26,35,35,20,58,115,22,16,10,14,11,33,292,16,0,6,318,148,87
E09000033,Westminster,E01033604,22,23,20,31,65,46,33,2,14,13,10,34,199,9,2,24,221,292,124
E09000033,Westminster,E01033605,118,12,30,15,102,124,41,11,14,26,19,30,326,13,0,6,252,361,145
E09000012,Hackney,E01033699,40,22,46,14,16,85,92,16,25,11,25,53,459,26,0,12,359,3,106
E09000012,Hackney,E01033700,28,82,110,11,65,154,90,40,56,16,35,92,851,68,0,4,637,23,123
E09000012,Hackney,E01033702,67,11,33,16,32,168,81,48,10,11,31,27,465,28,1,3,261,6,144
E09000012,Hackney,E01033703,85,19,55,5,33,157,110,40,15,51,19,33,433,18,0,5,236,7,87
E09000012,Hackney,E01033704,47,44,69,4,53,141,45,18,61,24,63,66,915,81,1,8,559,22,126
E09000012,Hackney,E01033705,47,6,81,24,37,247,148,56,16,10,38,33,306,34,0,6,196,7,141
E09000012,Hackney,E01033706,15,61,47,8,54,75,53,20,35,17,20,26,421,28,2,7,484,18,54
E09000012,Hackney,E01033708,15,163,82,20,58,71,34,16,50,13,15,45,543,61,7,17,556,21,87
E09000012,Hackney,E01033709,36,42,50,7,62,221,87,71,31,19,32,45,436,37,0,7,438,20,187
E09000012,Hackney,E01033710,35,15,31,14,25,115,54,27,11,22,42,28,356,17,3,8,249,14,67
E09000012,Hackney,E01033711,27,224,77,15,78,63,20,11,48,17,12,57,493,49,1,9,566,53,93
E09000012,Hackney,E01033712,47,23,21,6,42,147,136,40,28,20,28,44,535,32,0,7,283,10,91
E09000012,Hackney,E01033713,50,14,52,29,18,95,73,18,39,12,33,37,524,25,0,7,231,8,61
E09000011,Greenwich,E01033727,35,149,86,15,118,379,118,72,30,26,59,73,914,36,8,16,436,27,112
E09000011,Greenwich,E01033728,8,68,116,9,48,103,22,33,31,13,27,31,721,33,0,8,402,11,87
E09000011,Greenwich,E01033729,16,33,66,29,78,305,39,45,29,26,44,27,1399,19,0,3,227,20,80
E09000011,Greenwich,E01033732,6,61,113,6,27,81,35,21,25,23,27,33,319,25,0,3,220,10,30
E09000011,Greenwich,E01033734,3,65,60,8,41,198,56,22,28,46,31,45,550,21,0,6,236,3,48
E09000011,Greenwich,E01033735,17,26,83,14,72,252,35,21,11,35,21,26,263,8,0,5,307,15,47
E09000011,Greenwich,E01033736,9,119,157,24,64,209,44,42,47,20,28,52,745,33,1,25,526,33,66
E09000011,Greenwich,E01033737,12,58,62,13,212,492,55,63,25,38,25,32,464,11,0,12,264,16,72
E09000011,Greenwich,E01033738,19,86,107,11,75,138,40,22,48,17,36,49,684,34,1,11,377,18,93
E09000011,Greenwich,E01033739,33,20,52,45,34,691,43,100,9,39,32,17,285,8,1,3,261,1,51
E09000011,Greenwich,E01033740,44,49,48,30,80,518,49,74,5,38,30,30,321,12,0,8,227,15,58
E09000011,Greenwich,E01033741,39,73,43,34,85,686,170,156,12,63,168,77,629,37,12,16,280,14,96
E09000011,Greenwich,E01033742,10,44,62,11,35,302,50,31,16,26,30,27,328,14,0,4,305,5,37
E09000011,Greenwich,E01033743,25,52,32,17,70,826,62,98,19,41,15,23,428,5,1,1,163,8,62
E09000011,Greenwich,E01033744,26,45,41,9,64,420,74,67,12,19,158,24,526,16,2,10,242,5,42
E09000011,Greenwich,E01033745,3,46,26,19,67,715,49,100,8,31,24,30,404,11,0,3,170,1,71
E09000011,Greenwich,E01033746,2,18,33,2,18,96,38,21,31,11,16,19,880,57,1,4,203,2,22
E09000016,Havering,E01033784,9,9,80,27,24,69,15,13,7,11,26,19,1064,9,3,0,160,1,14
E09000016,Havering,E01033785,16,43,132,16,39,88,22,11,22,15,30,20,723,17,4,9,153,5,17
E09000016,Havering,E01033786,46,22,152,71,93,110,29,17,17,14,15,19,354,12,2,20,280,11,34
E09000016,Havering,E01033787,51,22,106,53,109,245,53,36,11,17,39,30,383,8,0,3,207,34,55
E09000016,Havering,E01033788,73,6,79,75,107,94,52,22,17,7,21,17,741,17,0,1,173,0,50
E09000004,Bexley,E01033789,22,16,125,16,85,639,72,57,16,23,20,16,423,3,0,0,157,16,62
E09000004,Bexley,E01033790,15,28,17,2,30,228,26,46,10,18,11,12,731,11,13,2,121,0,18
E09000004,Bexley,E01033791,23,10,28,5,37,99,24,17,11,7,27,17,866,21,10,1,124,6,45
E09000004,Bexley,E01033792,6,11,31,10,20,114,8,9,8,5,19,4,1030,14,1,0,69,1,19
E09000022,Lambeth,E01033862,1,159,33,5,39,87,45,21,31,10,16,50,389,25,7,9,322,36,101
E09000022,Lambeth,E01033863,6,26,17,14,34,299,109,72,6,14,39,41,333,21,10,12,164,5,102
E09000022,Lambeth,E01033864,18,12,16,0,12,191,75,38,7,23,34,26,302,24,0,4,175,7,67
E09000022,Lambeth,E01033865,3,171,62,3,85,77,44,14,33,8,29,38,479,21,1,6,334,29,70
E09000022,Lambeth,E01033866,7,192,58,7,54,51,29,15,18,7,12,28,253,14,0,2,271,58,43
E09000028,Southwark,E01033867,31,83,30,20,53,129,55,37,27,12,25,53,597,34,1,13,270,16,59
E09000028,Southwark,E01033868,6,209,103,9,50,71,13,15,33,9,20,24,418,27,0,14,350,15,26
E09000028,Southwark,E01033869,25,26,32,4,51,274,71,49,18,14,25,34,534,20,0,15,205,28,47
E09000028,Southwark,E01033870,7,42,69,13,54,214,51,37,25,19,37,91,636,28,0,17,367,15,51
E09000028,Southwark,E01033871,9,41,38,4,12,171,50,39,13,10,43,40,619,30,0,7,276,25,75
E09000028,Southwark,E01033872,12,27,26,7,23,241,42,15,24,18,11,32,494,33,0,4,223,19,46
E09000028,Southwark,E01033873,209,121,49,11,49,393,81,58,17,17,27,31,278,27,1,14,202,35,151
E09000028,Southwark,E01033874,16,225,44,7,27,44,16,20,18,14,7,25,385,21,0,10,224,24,31
E09000028,Southwark,E01033875,31,57,16,1,38,236,52,92,25,23,31,32,374,28,0,6,200,11,71
E09000028,Southwark,E01033876,10,153,22,7,39,95,14,25,21,13,20,34,447,28,0,15,266,12,30
E09000028,Southwark,E01033877,51,23,29,7,61,236,98,62,23,12,38,37,517,25,1,5,228,17,80
E09000028,Southwark,E01033878,26,22,8,5,24,273,65,60,3,11,16,38,270,13,3,13,125,11,121
E09000028,Southwark,E01033879,97,45,16,4,82,941,129,280,12,43,65,39,375,16,1,3,175,29,197
E09000028,Southwark,E01033880,10,29,11,9,51,197,281,39,16,16,49,69,400,18,1,11,293,134,491
E09000028,Southwark,E01033881,60,74,18,15,59,502,107,123,13,30,40,40,480,10,0,10,142,27,140
E09000028,Southwark,E01033882,48,58,26,28,44,166,128,45,14,7,39,31,510,45,1,2,138,6,67
E09000028,Southwark,E01033883,35,30,14,6,39,415,169,101,15,24,38,15,458,34,1,7,131,17,49
E09000028,Southwark,E01033884,8,82,55,0,56,54,35,14,30,14,31,27,349,23,0,20,249,23,38
E09000028,Southwark,E01033885,7,23,42,15,31,228,41,56,26,31,10,40,445,28,0,5,215,23,69
E09000003,Barnet,E01033911,17,85,192,48,75,87,29,12,32,22,16,40,737,40,0,2,277,30,137
E09000003,Barnet,E01033912,13,128,133,35,142,150,13,11,46,27,16,33,487,12,0,1,297,48,115
E09000003,Barnet,E01033913,12,35,75,32,177,220,33,27,16,63,14,22,303,20,0,10,302,74,95
E09000003,Barnet,E01033914,22,58,120,25,273,210,32,37,17,55,31,27,375,31,0,16,315,54,115
E09000003,Barnet,E01033915,20,82,64,27,152,195,36,32,13,23,23,59,272,7,0,2,197,60,222
E09000003,Barnet,E01033916,10,136,79,37,158,186,21,17,15,26,9,37,257,14,0,14,564,62,142
E09000003,Barnet,E01033917,13,120,115,22,178,180,21,14,19,35,11,30,246,9,0,9,324,48,117
E09000003,Barnet,E01033918,10,127,170,55,129,181,30,9,25,26,14,28,252,14,0,9,328,42,97
E09000003,Barnet,E01033919,9,168,120,32,136,100,20,3,20,24,10,44,181,9,0,7,275,38,120
