lsoa21cd,category,count_21,count_11,change
E01035673,"6. Caring, leisure and other service occupations",42,0,42
E01035673,7. Sales and customer service occupations,28,0,28
E01035673,"8. Process, plant and machine operatives",22,0,22
E01035673,9. Elementary occupations,49,0,49
E01035674,"1. Managers, directors and senior officials",96,30,66
E01035674,2. Professional occupations,250,75,175
E01035674,3. Associate professional and technical occupations,129,20,109
E01035674,4. Administrative and secretarial occupations,59,27,32
E01035674,5. Skilled trades occupations,34,22,12
E01035674,"6. Caring, leisure and other service occupations",30,29,1
E01035674,7. Sales and customer service occupations,49,26,23
E01035674,"8. Process, plant and machine operatives",28,17,11
E01035674,9. Elementary occupations,38,28,10
E01035675,"1. Managers, directors and senior officials",92,19,73
E01035675,2. Professional occupations,200,85,115
E01035675,3. Associate professional and technical occupations,124,20,104
E01035675,4. Administrative and secretarial occupations,49,46,3
E01035675,5. Skilled trades occupations,70,44,26
E01035675,"6. Caring, leisure and other service occupations",62,45,17
E01035675,7. Sales and customer service occupations,62,65,-3
E01035675,"8. Process, plant and machine operatives",35,22,13
E01035675,9. Elementary occupations,84,102,-18
E01035676,"1. Managers, directors and senior officials",54,19,35
E01035676,2. Professional occupations,142,62,80
E01035676,3. Associate professional and technical occupations,79,21,58
E01035676,4. Administrative and secretarial occupations,52,37,15
E01035676,5. Skilled trades occupations,41,33,8
E01035676,"6. Caring, leisure and other service occupations",56,44,12
E01035676,7. Sales and customer service occupations,50,68,-18
E01035676,"8. Process, plant and machine operatives",42,31,11
E01035676,9. Elementary occupations,62,56,6
E01035677,"1. Managers, directors and senior officials",98,15,83
E01035677,2. Professional occupations,266,36,230
E01035677,3. Associate professional and technical occupations,141,12,129
E01035677,4. Administrative and secretarial occupations,45,16,29
E01035677,5. Skilled trades occupations,30,16,14
E01035677,"6. Caring, leisure and other service occupations",50,17,33
E01035677,7. Sales and customer service occupations,46,27,19
E01035677,"8. Process, plant and machine operatives",34,15,19
E01035677,9. Elementary occupations,53,37,16
E01035678,"1. Managers, directors and senior officials",140,52,88
E01035678,2. Professional occupations,287,79,208
E01035678,3. Associate professional and technical occupations,212,29,183
E01035678,4. Administrative and secretarial occupations,87,31,56
E01035678,5. Skilled trades occupations,72,24,48
E01035678,"6. Caring, leisure and other service occupations",49,20,29
E01035678,7. Sales and customer service occupations,57,27,30
E01035678,"8. Process, plant and machine operatives",40,15,25
E01035678,9. Elementary occupations,51,40,11
E01035679,"1. Managers, directors and senior officials",118,44,74
E01035679,2. Professional occupations,229,102,127
E01035679,3. Associate professional and technical occupations,143,40,103
E01035679,4. Administrative and secretarial occupations,50,66,-16
E01035679,5. Skilled trades occupations,44,42,2
E01035679,"6. Caring, leisure and other service occupations",47,39,8
E01035679,7. Sales and customer service occupations,46,44,2
E01035679,"8. Process, plant and machine operatives",38,24,14
E01035679,9. Elementary occupations,76,81,-5
E01035680,"1. Managers, directors and senior officials",123,64,59
E01035680,2. Professional occupations,426,273,153
E01035680,3. Associate professional and technical occupations,184,61,123
E01035680,4. Administrative and secretarial occupations,70,75,-5
E01035680,5. Skilled trades occupations,34,34,0
E01035680,"6. Caring, leisure and other service occupations",45,40,5
E01035680,7. Sales and customer service occupations,57,39,18
E01035680,"8. Process, plant and machine operatives",29,15,14
E01035680,9. Elementary occupations,56,38,18
E01035681,"1. Managers, directors and senior officials",63,23,40
E01035681,2. Professional occupations,187,73,114
E01035681,3. Associate professional and technical occupations,116,28,88
E01035681,4. Administrative and secretarial occupations,70,45,25
E01035681,5. Skilled trades occupations,51,31,20
E01035681,"6. Caring, leisure and other service occupations",63,24,39
E01035681,7. Sales and customer service occupations,82,35,47
E01035681,"8. Process, plant and machine operatives",55,16,39
E01035681,9. Elementary occupations,81,19,62
E01035682,"1. Managers, directors and senior officials",57,15,42
E01035682,2. Professional occupations,193,38,155
E01035682,3. Associate professional and technical occupations,119,8,111
E01035682,4. Administrative and secretarial occupations,36,29,7
E01035682,5. Skilled trades occupations,35,19,16
E01035682,"6. Caring, leisure and other service occupations",43,27,16
E01035682,7. Sales and customer service occupations,49,36,13
E01035682,"8. Process, plant and machine operatives",28,18,10
E01035682,9. Elementary occupations,55,34,21
E01035683,"1. Managers, directors and senior officials",65,31,34
E01035683,2. Professional occupations,145,56,89
E01035683,3. Associate professional and technical occupations,102,38,64
E01035683,4. Administrative and secretarial occupations,58,58,0
E01035683,5. Skilled trades occupations,32,47,-15
E01035683,"6. Caring, leisure and other service occupations",41,37,4
E01035683,7. Sales and customer service occupations,62,52,10
E01035683,"8. Process, plant and machine operatives",50,40,10
E01035683,9. Elementary occupations,47,67,-20
E01035684,"1. Managers, directors and senior officials",87,17,70
E01035684,2. Professional occupations,178,70,108
E01035684,3. Associate professional and technical occupations,115,24,91
E01035684,4. Administrative and secretarial occupations,63,63,0
E01035684,5. Skilled trades occupations,39,36,3
E01035684,"6. Caring, leisure and other service occupations",51,37,14
E01035684,7. Sales and customer service occupations,55,44,11
E01035684,"8. Process, plant and machine operatives",49,23,26
E01035684,9. Elementary occupations,66,50,16
E01035685,"1. Managers, directors and senior officials",36,24,12
E01035685,2. Professional occupations,65,54,11
E01035685,3. Associate professional and technical occupations,67,28,39
E01035685,4. Administrative and secretarial occupations,47,53,-6
E01035685,5. Skilled trades occupations,42,41,1
E01035685,"6. Caring, leisure and other service occupations",48,40,8
E01035685,7. Sales and customer service occupations,58,57,1
E01035685,"8. Process, plant and machine operatives",51,41,10
E01035685,9. Elementary occupations,55,62,-7
E01035686,"1. Managers, directors and senior officials",74,113,-39
E01035686,2. Professional occupations,283,271,12
E01035686,3. Associate professional and technical occupations,144,51,93
E01035686,4. Administrative and secretarial occupations,40,73,-33
E01035686,5. Skilled trades occupations,54,38,16
E01035686,"6. Caring, leisure and other service occupations",49,37,12
E01035686,7. Sales and customer service occupations,41,71,-30
E01035686,"8. Process, plant and machine operatives",24,18,6
E01035686,9. Elementary occupations,68,56,12
E01035687,"1. Managers, directors and senior officials",108,75,33
E01035687,2. Professional occupations,326,216,110
E01035687,3. Associate professional and technical occupations,181,31,150
E01035687,4. Administrative and secretarial occupations,48,49,-1
E01035687,5. Skilled trades occupations,34,6,28
E01035687,"6. Caring, leisure and other service occupations",35,15,20
E01035687,7. Sales and customer service occupations,46,24,22
E01035687,"8. Process, plant and machine operatives",21,7,14
E01035687,9. Elementary occupations,47,32,15
E01035688,"1. Managers, directors and senior officials",112,0,112
E01035688,2. Professional occupations,343,0,343
E01035688,3. Associate professional and technical occupations,158,0,158
E01035688,4. Administrative and secretarial occupations,46,0,46
E01035688,5. Skilled trades occupations,17,0,17
E01035688,"6. Caring, leisure and other service occupations",19,0,19
E01035688,7. Sales and customer service occupations,35,0,35
E01035688,"8. Process, plant and machine operatives",11,0,11
E01035688,9. Elementary occupations,12,0,12
E01035689,"1. Managers, directors and senior officials",121,101,20
E01035689,2. Professional occupations,370,257,113
E01035689,3. Associate professional and technical occupations,158,56,102
E01035689,4. Administrative and secretarial occupations,55,70,-15
E01035689,5. Skilled trades occupations,34,23,11
E01035689,"6. Caring, leisure and other service occupations",39,21,18
E01035689,7. Sales and customer service occupations,42,47,-5
E01035689,"8. Process, plant and machine operatives",18,17,1
E01035689,9. Elementary occupations,37,39,-2
E01035690,"1. Managers, directors and senior officials",162,91,71
E01035690,2. Professional occupations,504,239,265
E01035690,3. Associate professional and technical occupations,222,35,187
E01035690,4. Administrative and secretarial occupations,101,48,53
E01035690,5. Skilled trades occupations,59,15,44
E01035690,"6. Caring, leisure and other service occupations",54,14,40
E01035690,7. Sales and customer service occupations,62,19,43
E01035690,"8. Process, plant and machine operatives",44,5,39
E01035690,9. Elementary occupations,69,29,40
E01035691,"1. Managers, directors and senior officials",204,180,24
E01035691,2. Professional occupations,446,352,94
E01035691,3. Associate professional and technical occupations,273,51,222
E01035691,4. Administrative and secretarial occupations,70,75,-5
E01035691,5. Skilled trades occupations,51,24,27
E01035691,"6. Caring, leisure and other service occupations",63,20,43
E01035691,7. Sales and customer service occupations,41,28,13
E01035691,"8. Process, plant and machine operatives",12,6,6
E01035691,9. Elementary occupations,140,19,121
E01035692,"1. Managers, directors and senior officials",112,45,67
E01035692,2. Professional occupations,266,134,132
E01035692,3. Associate professional and technical occupations,147,42,105
E01035692,4. Administrative and secretarial occupations,52,57,-5
E01035692,5. Skilled trades occupations,34,37,-3
E01035692,"6. Caring, leisure and other service occupations",33,30,3
E01035692,7. Sales and customer service occupations,33,30,3
E01035692,"8. Process, plant and machine operatives",39,22,17
E01035692,9. Elementary occupations,47,44,3
E01035693,"1. Managers, directors and senior officials",119,19,100
E01035693,2. Professional occupations,267,45,222
E01035693,3. Associate professional and technical occupations,144,18,126
E01035693,4. Administrative and secretarial occupations,70,26,44
E01035693,5. Skilled trades occupations,50,36,14
E01035693,"6. Caring, leisure and other service occupations",45,23,22
E01035693,7. Sales and customer service occupations,50,23,27
E01035693,"8. Process, plant and machine operatives",41,21,20
