lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000002,Barking and Dagenham,E05014063,Heath,Other ethnic group: Arab,88,32,56
E09000002,Barking and Dagenham,E05014063,Heath,"White: English, Welsh, Scottish, Northern Irish or British",3490,4649,-1159
E09000002,Barking and Dagenham,E05014063,Heath,White: Gypsy or Irish Traveller,3,8,-5
E09000002,Barking and Dagenham,E05014063,Heath,White: Irish,43,84,-41
E09000002,Barking and Dagenham,E05014063,Heath,White: Other White,990,496,494
E09000002,Barking and Dagenham,E05014064,Longbridge,"Asian, Asian British or Asian Welsh: Bangladeshi",4555,2011,2544
E09000002,Barking and Dagenham,E05014064,Longbridge,"Asian, Asian British or Asian Welsh: Chinese",102,94,8
E09000002,Barking and Dagenham,E05014064,Longbridge,"Asian, Asian British or Asian Welsh: Indian",1018,1036,-18
E09000002,Barking and Dagenham,E05014064,Longbridge,"Asian, Asian British or Asian Welsh: Other Asian",327,414,-87
E09000002,Barking and Dagenham,E05014064,Longbridge,"Asian, Asian British or Asian Welsh: Pakistani",1800,1242,558
E09000002,Barking and Dagenham,E05014064,Longbridge,"Black, Black British, Black Welsh, Caribbean or African: African",773,681,92
E09000002,Barking and Dagenham,E05014064,Longbridge,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",315,317,-2
E09000002,Barking and Dagenham,E05014064,Longbridge,"Black, Black British, Black Welsh, Caribbean or African: Other Black",140,94,46
E09000002,Barking and Dagenham,E05014064,Longbridge,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,115,161,-46
E09000002,Barking and Dagenham,E05014064,Longbridge,Mixed or Multiple ethnic groups: White and Asian,141,100,41
E09000002,Barking and Dagenham,E05014064,Longbridge,Mixed or Multiple ethnic groups: White and Black African,52,81,-29
E09000002,Barking and Dagenham,E05014064,Longbridge,Mixed or Multiple ethnic groups: White and Black Caribbean,83,118,-35
E09000002,Barking and Dagenham,E05014064,Longbridge,Other ethnic group: Any other ethnic group,354,152,202
E09000002,Barking and Dagenham,E05014064,Longbridge,Other ethnic group: Arab,76,87,-11
E09000002,Barking and Dagenham,E05014064,Longbridge,"White: English, Welsh, Scottish, Northern Irish or British",2307,4016,-1709
E09000002,Barking and Dagenham,E05014064,Longbridge,White: Gypsy or Irish Traveller,9,4,5
E09000002,Barking and Dagenham,E05014064,Longbridge,White: Irish,37,104,-67
E09000002,Barking and Dagenham,E05014064,Longbridge,White: Other White,1100,766,334
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"Asian, Asian British or Asian Welsh: Bangladeshi",1150,283,867
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"Asian, Asian British or Asian Welsh: Chinese",93,75,18
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"Asian, Asian British or Asian Welsh: Indian",639,222,417
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"Asian, Asian British or Asian Welsh: Other Asian",377,266,111
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"Asian, Asian British or Asian Welsh: Pakistani",907,241,666
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"Black, Black British, Black Welsh, Caribbean or African: African",2676,1521,1155
